,Generator,Zone,Time,NOX lb,SO2 lb,CO2 lb,N2O lb,CO2_equivelent lb
2632,RUSCTY_2_UNITS,PGE_bay,17,0.0,0.0,0.0,0.0,0.0
2633,RUSCTY_2_UNITS,PGE_bay,18,0.0,0.0,0.0,0.0,0.0
2634,RUSCTY_2_UNITS,PGE_bay,19,0.0,0.0,0.0,0.0,0.0
2635,RUSCTY_2_UNITS,PGE_bay,20,0.0,0.0,0.0,0.0,0.0
2636,RUSCTY_2_UNITS,PGE_bay,21,0.0,0.0,0.0,0.0,0.0
2637,RUSCTY_2_UNITS,PGE_bay,22,0.0,0.0,0.0,0.0,0.0
2638,RUSCTY_2_UNITS,PGE_bay,23,0.0,0.0,0.0,0.0,0.0
2639,RUSCTY_2_UNITS,PGE_bay,24,0.0,0.0,0.0,0.0,0.0
2640,OAK_C_7_UNIT_3,PGE_bay,1,0.0,0.0,0.0,0.0,0.0
2641,OAK_C_7_UNIT_3,PGE_bay,2,0.0,0.0,0.0,0.0,0.0
2642,OAK_C_7_UNIT_3,PGE_bay,3,0.0,0.0,0.0,0.0,0.0
2643,OAK_C_7_UNIT_3,PGE_bay,4,0.0,0.0,0.0,0.0,0.0
2644,OAK_C_7_UNIT_3,PGE_bay,5,0.0,0.0,0.0,0.0,0.0
2645,OAK_C_7_UNIT_3,PGE_bay,6,0.0,0.0,0.0,0.0,0.0
2646,OAK_C_7_UNIT_3,PGE_bay,7,0.0,0.0,0.0,0.0,0.0
2647,OAK_C_7_UNIT_3,PGE_bay,8,0.0,0.0,0.0,0.0,0.0
2648,OAK_C_7_UNIT_3,PGE_bay,9,0.0,0.0,0.0,0.0,0.0
2649,OAK_C_7_UNIT_3,PGE_bay,10,0.0,0.0,0.0,0.0,0.0
2650,OAK_C_7_UNIT_3,PGE_bay,11,0.0,0.0,0.0,0.0,0.0
2651,OAK_C_7_UNIT_3,PGE_bay,12,0.0,0.0,0.0,0.0,0.0
2652,OAK_C_7_UNIT_3,PGE_bay,13,0.0,0.0,0.0,0.0,0.0
2653,OAK_C_7_UNIT_3,PGE_bay,14,0.0,0.0,0.0,0.0,0.0
2654,OAK_C_7_UNIT_3,PGE_bay,15,0.0,0.0,0.0,0.0,0.0
2655,OAK_C_7_UNIT_3,PGE_bay,16,0.0,0.0,0.0,0.0,0.0
2656,OAK_C_7_UNIT_3,PGE_bay,17,0.0,0.0,0.0,0.0,0.0
2657,OAK_C_7_UNIT_3,PGE_bay,18,0.0,0.0,0.0,0.0,0.0
2658,OAK_C_7_UNIT_3,PGE_bay,19,0.0,0.0,0.0,0.0,0.0
2659,OAK_C_7_UNIT_3,PGE_bay,20,0.0,0.0,0.0,0.0,0.0
2660,OAK_C_7_UNIT_3,PGE_bay,21,0.0,0.0,0.0,0.0,0.0
2661,OAK_C_7_UNIT_3,PGE_bay,22,0.0,0.0,0.0,0.0,0.0
2662,OAK_C_7_UNIT_3,PGE_bay,23,0.0,0.0,0.0,0.0,0.0
2663,OAK_C_7_UNIT_3,PGE_bay,24,0.0,0.0,0.0,0.0,0.0
2664,SLACK2,PGE_bay,1,0.0,0.0,0.0,0.0,0.0
2665,SLACK2,PGE_bay,2,0.0,0.0,0.0,0.0,0.0
2666,SLACK2,PGE_bay,3,0.0,0.0,0.0,0.0,0.0
2667,SLACK2,PGE_bay,4,0.0,0.0,0.0,0.0,0.0
2668,SLACK2,PGE_bay,5,0.0,0.0,0.0,0.0,0.0
2669,SLACK2,PGE_bay,6,0.0,0.0,0.0,0.0,0.0
2670,SLACK2,PGE_bay,7,0.0,0.0,0.0,0.0,0.0
2671,SLACK2,PGE_bay,8,0.0,0.0,0.0,0.0,0.0
2672,SLACK2,PGE_bay,9,0.0,0.0,0.0,0.0,0.0
2673,SLACK2,PGE_bay,10,0.0,0.0,0.0,0.0,0.0
2674,SLACK2,PGE_bay,11,0.0,0.0,0.0,0.0,0.0
2675,SLACK2,PGE_bay,12,0.0,0.0,0.0,0.0,0.0
2676,SLACK2,PGE_bay,13,0.0,0.0,0.0,0.0,0.0
2677,SLACK2,PGE_bay,14,0.0,0.0,0.0,0.0,0.0
2678,SLACK2,PGE_bay,15,0.0,0.0,0.0,0.0,0.0
2679,SLACK2,PGE_bay,16,0.0,0.0,0.0,0.0,0.0
2680,SLACK2,PGE_bay,17,0.0,0.0,0.0,0.0,0.0
2681,SLACK2,PGE_bay,18,0.0,0.0,0.0,0.0,0.0
2682,SLACK2,PGE_bay,19,0.0,0.0,0.0,0.0,0.0
2683,SLACK2,PGE_bay,20,0.0,0.0,0.0,0.0,0.0
2684,SLACK2,PGE_bay,21,0.0,0.0,0.0,0.0,0.0
2685,SLACK2,PGE_bay,22,0.0,0.0,0.0,0.0,0.0
2686,SLACK2,PGE_bay,23,0.0,0.0,0.0,0.0,0.0
2687,SLACK2,PGE_bay,24,0.0,0.0,0.0,0.0,0.0
2688,GILROY_1_UNIT,PGE_bay,1,15.84,0.48,96964.79999999999,0.24,97064.16
2689,GILROY_1_UNIT,PGE_bay,2,15.84,0.48,96964.79999999999,0.24,97064.16
2690,GILROY_1_UNIT,PGE_bay,3,15.84,0.48,96964.79999999999,0.24,97064.16
2691,GILROY_1_UNIT,PGE_bay,4,15.84,0.48,96964.79999999999,0.24,97064.16
2692,GILROY_1_UNIT,PGE_bay,5,15.84,0.48,96964.79999999999,0.24,97064.16
2693,GILROY_1_UNIT,PGE_bay,6,15.84,0.48,96964.79999999999,0.24,97064.16
2694,GILROY_1_UNIT,PGE_bay,7,15.84,0.48,96964.79999999999,0.24,97064.16
2695,GILROY_1_UNIT,PGE_bay,8,15.84,0.48,96964.79999999999,0.24,97064.16
2696,GILROY_1_UNIT,PGE_bay,9,15.84,0.48,96964.79999999999,0.24,97064.16
2697,GILROY_1_UNIT,PGE_bay,10,15.84,0.48,96964.79999999999,0.24,97064.16
2698,GILROY_1_UNIT,PGE_bay,11,15.84,0.48,96964.79999999999,0.24,97064.16
2699,GILROY_1_UNIT,PGE_bay,12,6.336,0.192,38785.92,0.096,38825.664000000004
2700,GILROY_1_UNIT,PGE_bay,13,6.336,0.192,38785.92,0.096,38825.664000000004
2701,GILROY_1_UNIT,PGE_bay,14,15.84,0.48,96964.79999999999,0.24,97064.16
2702,GILROY_1_UNIT,PGE_bay,15,15.84,0.48,96964.79999999999,0.24,97064.16
2703,GILROY_1_UNIT,PGE_bay,16,15.84,0.48,96964.79999999999,0.24,97064.16
2704,GILROY_1_UNIT,PGE_bay,17,15.84,0.48,96964.79999999999,0.24,97064.16
2705,GILROY_1_UNIT,PGE_bay,18,15.84,0.48,96964.79999999999,0.24,97064.16
2706,GILROY_1_UNIT,PGE_bay,19,15.84,0.48,96964.79999999999,0.24,97064.16
2707,GILROY_1_UNIT,PGE_bay,20,15.84,0.48,96964.79999999999,0.24,97064.16
2708,GILROY_1_UNIT,PGE_bay,21,15.84,0.48,96964.79999999999,0.24,97064.16
2709,GILROY_1_UNIT,PGE_bay,22,15.84,0.48,96964.79999999999,0.24,97064.16
2710,GILROY_1_UNIT,PGE_bay,23,15.84,0.48,96964.79999999999,0.24,97064.16
2711,GILROY_1_UNIT,PGE_bay,24,15.84,0.48,96964.79999999999,0.24,97064.16
2712,RVRVEW_1_UNITA1,PGE_bay,1,0.0,0.0,0.0,0.0,0.0
2713,RVRVEW_1_UNITA1,PGE_bay,2,0.0,0.0,0.0,0.0,0.0
2714,RVRVEW_1_UNITA1,PGE_bay,3,0.0,0.0,0.0,0.0,0.0
2715,RVRVEW_1_UNITA1,PGE_bay,4,0.0,0.0,0.0,0.0,0.0
2716,RVRVEW_1_UNITA1,PGE_bay,5,0.0,0.0,0.0,0.0,0.0
2717,RVRVEW_1_UNITA1,PGE_bay,6,0.0,0.0,0.0,0.0,0.0
2718,RVRVEW_1_UNITA1,PGE_bay,7,0.0,0.0,0.0,0.0,0.0
2719,RVRVEW_1_UNITA1,PGE_bay,8,0.0,0.0,0.0,0.0,0.0
2720,RVRVEW_1_UNITA1,PGE_bay,9,0.0,0.0,0.0,0.0,0.0
2721,RVRVEW_1_UNITA1,PGE_bay,10,0.0,0.0,0.0,0.0,0.0
2722,RVRVEW_1_UNITA1,PGE_bay,11,0.0,0.0,0.0,0.0,0.0
2723,RVRVEW_1_UNITA1,PGE_bay,12,0.0,0.0,0.0,0.0,0.0
2724,RVRVEW_1_UNITA1,PGE_bay,13,0.0,0.0,0.0,0.0,0.0
2725,RVRVEW_1_UNITA1,PGE_bay,14,0.0,0.0,0.0,0.0,0.0
2726,RVRVEW_1_UNITA1,PGE_bay,15,0.0,0.0,0.0,0.0,0.0
2727,RVRVEW_1_UNITA1,PGE_bay,16,0.0,0.0,0.0,0.0,0.0
2728,RVRVEW_1_UNITA1,PGE_bay,17,0.0,0.0,0.0,0.0,0.0
2729,RVRVEW_1_UNITA1,PGE_bay,18,0.0,0.0,0.0,0.0,0.0
2730,RVRVEW_1_UNITA1,PGE_bay,19,0.0,0.0,0.0,0.0,0.0
2731,RVRVEW_1_UNITA1,PGE_bay,20,0.0,0.0,0.0,0.0,0.0
2732,RVRVEW_1_UNITA1,PGE_bay,21,0.0,0.0,0.0,0.0,0.0
2733,RVRVEW_1_UNITA1,PGE_bay,22,0.0,0.0,0.0,0.0,0.0
2734,RVRVEW_1_UNITA1,PGE_bay,23,0.0,0.0,0.0,0.0,0.0
2735,RVRVEW_1_UNITA1,PGE_bay,24,0.0,0.0,0.0,0.0,0.0
2736,SHELRF_1_UNITS,PGE_bay,1,0.0,0.0,0.0,0.0,0.0
2737,SHELRF_1_UNITS,PGE_bay,2,0.0,0.0,0.0,0.0,0.0
2738,SHELRF_1_UNITS,PGE_bay,3,0.0,0.0,0.0,0.0,0.0
2739,SHELRF_1_UNITS,PGE_bay,4,0.0,0.0,0.0,0.0,0.0
2740,SHELRF_1_UNITS,PGE_bay,5,0.0,0.0,0.0,0.0,0.0
2741,SHELRF_1_UNITS,PGE_bay,6,0.0,0.0,0.0,0.0,0.0
2742,SHELRF_1_UNITS,PGE_bay,7,0.0,0.0,0.0,0.0,0.0
2743,SHELRF_1_UNITS,PGE_bay,8,0.0,0.0,0.0,0.0,0.0
2744,SHELRF_1_UNITS,PGE_bay,9,0.0,0.0,0.0,0.0,0.0
2745,SHELRF_1_UNITS,PGE_bay,10,0.0,0.0,0.0,0.0,0.0
2746,SHELRF_1_UNITS,PGE_bay,11,0.0,0.0,0.0,0.0,0.0
2747,SHELRF_1_UNITS,PGE_bay,12,0.0,0.0,0.0,0.0,0.0
2748,SHELRF_1_UNITS,PGE_bay,13,0.0,0.0,0.0,0.0,0.0
2749,SHELRF_1_UNITS,PGE_bay,14,0.0,0.0,0.0,0.0,0.0
2750,SHELRF_1_UNITS,PGE_bay,15,0.0,0.0,0.0,0.0,0.0
2751,SHELRF_1_UNITS,PGE_bay,16,0.0,0.0,0.0,0.0,0.0
2752,SHELRF_1_UNITS,PGE_bay,17,0.0,0.0,0.0,0.0,0.0
2753,SHELRF_1_UNITS,PGE_bay,18,0.0,0.0,0.0,0.0,0.0
2754,SHELRF_1_UNITS,PGE_bay,19,0.0,0.0,0.0,0.0,0.0
2755,SHELRF_1_UNITS,PGE_bay,20,0.0,0.0,0.0,0.0,0.0
2756,SHELRF_1_UNITS,PGE_bay,21,0.0,0.0,0.0,0.0,0.0
2757,SHELRF_1_UNITS,PGE_bay,22,0.0,0.0,0.0,0.0,0.0
2758,SHELRF_1_UNITS,PGE_bay,23,0.0,0.0,0.0,0.0,0.0
2759,SHELRF_1_UNITS,PGE_bay,24,0.0,0.0,0.0,0.0,0.0
2760,ALMEGT_1_UNIT_1,PGE_bay,1,0.0,0.0,0.0,0.0,0.0
2761,ALMEGT_1_UNIT_1,PGE_bay,2,0.0,0.0,0.0,0.0,0.0
2762,ALMEGT_1_UNIT_1,PGE_bay,3,0.0,0.0,0.0,0.0,0.0
2763,ALMEGT_1_UNIT_1,PGE_bay,4,0.0,0.0,0.0,0.0,0.0
2764,ALMEGT_1_UNIT_1,PGE_bay,5,0.0,0.0,0.0,0.0,0.0
2765,ALMEGT_1_UNIT_1,PGE_bay,6,0.0,0.0,0.0,0.0,0.0
2766,ALMEGT_1_UNIT_1,PGE_bay,7,0.0,0.0,0.0,0.0,0.0
2767,ALMEGT_1_UNIT_1,PGE_bay,8,0.0,0.0,0.0,0.0,0.0
2768,ALMEGT_1_UNIT_1,PGE_bay,9,0.0,0.0,0.0,0.0,0.0
2769,ALMEGT_1_UNIT_1,PGE_bay,10,0.0,0.0,0.0,0.0,0.0
2770,ALMEGT_1_UNIT_1,PGE_bay,11,0.0,0.0,0.0,0.0,0.0
2771,ALMEGT_1_UNIT_1,PGE_bay,12,0.0,0.0,0.0,0.0,0.0
2772,ALMEGT_1_UNIT_1,PGE_bay,13,0.0,0.0,0.0,0.0,0.0
2773,ALMEGT_1_UNIT_1,PGE_bay,14,0.0,0.0,0.0,0.0,0.0
2774,ALMEGT_1_UNIT_1,PGE_bay,15,0.0,0.0,0.0,0.0,0.0
2775,ALMEGT_1_UNIT_1,PGE_bay,16,0.0,0.0,0.0,0.0,0.0
2776,ALMEGT_1_UNIT_1,PGE_bay,17,0.0,0.0,0.0,0.0,0.0
2777,ALMEGT_1_UNIT_1,PGE_bay,18,0.0,0.0,0.0,0.0,0.0
2778,ALMEGT_1_UNIT_1,PGE_bay,19,0.0,0.0,0.0,0.0,0.0
2779,ALMEGT_1_UNIT_1,PGE_bay,20,0.0,0.0,0.0,0.0,0.0
2780,ALMEGT_1_UNIT_1,PGE_bay,21,0.0,0.0,0.0,0.0,0.0
2781,ALMEGT_1_UNIT_1,PGE_bay,22,0.0,0.0,0.0,0.0,0.0
2782,ALMEGT_1_UNIT_1,PGE_bay,23,0.0,0.0,0.0,0.0,0.0
2783,ALMEGT_1_UNIT_1,PGE_bay,24,0.0,0.0,0.0,0.0,0.0
2784,COCOPP_2_CTG3,PGE_bay,1,0.0,0.0,0.0,0.0,0.0
2785,COCOPP_2_CTG3,PGE_bay,2,0.0,0.0,0.0,0.0,0.0
2786,COCOPP_2_CTG3,PGE_bay,3,0.0,0.0,0.0,0.0,0.0
2787,COCOPP_2_CTG3,PGE_bay,4,0.0,0.0,0.0,0.0,0.0
2788,COCOPP_2_CTG3,PGE_bay,5,0.0,0.0,0.0,0.0,0.0
2789,COCOPP_2_CTG3,PGE_bay,6,0.0,0.0,0.0,0.0,0.0
2790,COCOPP_2_CTG3,PGE_bay,7,0.0,0.0,0.0,0.0,0.0
2791,COCOPP_2_CTG3,PGE_bay,8,0.0,0.0,0.0,0.0,0.0
2792,COCOPP_2_CTG3,PGE_bay,9,0.0,0.0,0.0,0.0,0.0
2793,COCOPP_2_CTG3,PGE_bay,10,0.0,0.0,0.0,0.0,0.0
2794,COCOPP_2_CTG3,PGE_bay,11,0.0,0.0,0.0,0.0,0.0
2795,COCOPP_2_CTG3,PGE_bay,12,0.0,0.0,0.0,0.0,0.0
2796,COCOPP_2_CTG3,PGE_bay,13,0.0,0.0,0.0,0.0,0.0
2797,COCOPP_2_CTG3,PGE_bay,14,0.0,0.0,0.0,0.0,0.0
2798,COCOPP_2_CTG3,PGE_bay,15,0.0,0.0,0.0,0.0,0.0
2799,COCOPP_2_CTG3,PGE_bay,16,0.0,0.0,0.0,0.0,0.0
2800,COCOPP_2_CTG3,PGE_bay,17,0.0,0.0,0.0,0.0,0.0
2801,COCOPP_2_CTG3,PGE_bay,18,0.0,0.0,0.0,0.0,0.0
2802,COCOPP_2_CTG3,PGE_bay,19,0.0,0.0,0.0,0.0,0.0
2803,COCOPP_2_CTG3,PGE_bay,20,0.0,0.0,0.0,0.0,0.0
2804,COCOPP_2_CTG3,PGE_bay,21,0.0,0.0,0.0,0.0,0.0
2805,COCOPP_2_CTG3,PGE_bay,22,0.0,0.0,0.0,0.0,0.0
2806,COCOPP_2_CTG3,PGE_bay,23,0.0,0.0,0.0,0.0,0.0
2807,COCOPP_2_CTG3,PGE_bay,24,0.0,0.0,0.0,0.0,0.0
2808,STAUFF_1_UNIT,PGE_bay,1,0.0,0.0,0.0,0.0,0.0
2809,STAUFF_1_UNIT,PGE_bay,2,0.0,0.0,0.0,0.0,0.0
2810,STAUFF_1_UNIT,PGE_bay,3,0.0,0.0,0.0,0.0,0.0
2811,STAUFF_1_UNIT,PGE_bay,4,0.0,0.0,0.0,0.0,0.0
2812,STAUFF_1_UNIT,PGE_bay,5,0.0,0.0,0.0,0.0,0.0
2813,STAUFF_1_UNIT,PGE_bay,6,0.0,0.0,0.0,0.0,0.0
2814,STAUFF_1_UNIT,PGE_bay,7,0.0,0.0,0.0,0.0,0.0
2815,STAUFF_1_UNIT,PGE_bay,8,0.0,0.0,0.0,0.0,0.0
2816,STAUFF_1_UNIT,PGE_bay,9,0.0,0.0,0.0,0.0,0.0
2817,STAUFF_1_UNIT,PGE_bay,10,0.0,0.0,0.0,0.0,0.0
2818,STAUFF_1_UNIT,PGE_bay,11,0.0,0.0,0.0,0.0,0.0
2819,STAUFF_1_UNIT,PGE_bay,12,0.0,0.0,0.0,0.0,0.0
2820,STAUFF_1_UNIT,PGE_bay,13,0.0,0.0,0.0,0.0,0.0
2821,STAUFF_1_UNIT,PGE_bay,14,0.0,0.0,0.0,0.0,0.0
2822,STAUFF_1_UNIT,PGE_bay,15,0.0,0.0,0.0,0.0,0.0
2823,STAUFF_1_UNIT,PGE_bay,16,0.0,0.0,0.0,0.0,0.0
2824,STAUFF_1_UNIT,PGE_bay,17,0.0,0.0,0.0,0.0,0.0
2825,STAUFF_1_UNIT,PGE_bay,18,0.0,0.0,0.0,0.0,0.0
2826,STAUFF_1_UNIT,PGE_bay,19,0.0,0.0,0.0,0.0,0.0
2827,STAUFF_1_UNIT,PGE_bay,20,0.0,0.0,0.0,0.0,0.0
2828,STAUFF_1_UNIT,PGE_bay,21,0.0,0.0,0.0,0.0,0.0
2829,STAUFF_1_UNIT,PGE_bay,22,0.0,0.0,0.0,0.0,0.0
2830,STAUFF_1_UNIT,PGE_bay,23,0.0,0.0,0.0,0.0,0.0
2831,STAUFF_1_UNIT,PGE_bay,24,0.0,0.0,0.0,0.0,0.0
2832,COCOPP_2_CTG4,PGE_bay,1,0.0,0.0,0.0,0.0,0.0
2833,COCOPP_2_CTG4,PGE_bay,2,0.0,0.0,0.0,0.0,0.0
2834,COCOPP_2_CTG4,PGE_bay,3,0.0,0.0,0.0,0.0,0.0
2835,COCOPP_2_CTG4,PGE_bay,4,0.0,0.0,0.0,0.0,0.0
2836,COCOPP_2_CTG4,PGE_bay,5,0.0,0.0,0.0,0.0,0.0
2837,COCOPP_2_CTG4,PGE_bay,6,0.0,0.0,0.0,0.0,0.0
2838,COCOPP_2_CTG4,PGE_bay,7,0.0,0.0,0.0,0.0,0.0
2839,COCOPP_2_CTG4,PGE_bay,8,0.0,0.0,0.0,0.0,0.0
2840,COCOPP_2_CTG4,PGE_bay,9,0.0,0.0,0.0,0.0,0.0
2841,COCOPP_2_CTG4,PGE_bay,10,0.0,0.0,0.0,0.0,0.0
2842,COCOPP_2_CTG4,PGE_bay,11,0.0,0.0,0.0,0.0,0.0
2843,COCOPP_2_CTG4,PGE_bay,12,0.0,0.0,0.0,0.0,0.0
2844,COCOPP_2_CTG4,PGE_bay,13,0.0,0.0,0.0,0.0,0.0
2845,COCOPP_2_CTG4,PGE_bay,14,0.0,0.0,0.0,0.0,0.0
2846,COCOPP_2_CTG4,PGE_bay,15,0.0,0.0,0.0,0.0,0.0
2847,COCOPP_2_CTG4,PGE_bay,16,0.0,0.0,0.0,0.0,0.0
2848,COCOPP_2_CTG4,PGE_bay,17,0.0,0.0,0.0,0.0,0.0
2849,COCOPP_2_CTG4,PGE_bay,18,0.0,0.0,0.0,0.0,0.0
2850,COCOPP_2_CTG4,PGE_bay,19,0.0,0.0,0.0,0.0,0.0
2851,COCOPP_2_CTG4,PGE_bay,20,0.0,0.0,0.0,0.0,0.0
2852,COCOPP_2_CTG4,PGE_bay,21,0.0,0.0,0.0,0.0,0.0
2853,COCOPP_2_CTG4,PGE_bay,22,0.0,0.0,0.0,0.0,0.0
2854,COCOPP_2_CTG4,PGE_bay,23,0.0,0.0,0.0,0.0,0.0
2855,COCOPP_2_CTG4,PGE_bay,24,0.0,0.0,0.0,0.0,0.0
2856,PITTSP_7_UNIT_7,PGE_bay,1,0.0,0.0,0.0,0.0,0.0
2857,PITTSP_7_UNIT_7,PGE_bay,2,0.0,0.0,0.0,0.0,0.0
2858,PITTSP_7_UNIT_7,PGE_bay,3,0.0,0.0,0.0,0.0,0.0
2859,PITTSP_7_UNIT_7,PGE_bay,4,0.0,0.0,0.0,0.0,0.0
2860,PITTSP_7_UNIT_7,PGE_bay,5,0.0,0.0,0.0,0.0,0.0
2861,PITTSP_7_UNIT_7,PGE_bay,6,0.0,0.0,0.0,0.0,0.0
2862,PITTSP_7_UNIT_7,PGE_bay,7,0.0,0.0,0.0,0.0,0.0
2863,PITTSP_7_UNIT_7,PGE_bay,8,0.0,0.0,0.0,0.0,0.0
2864,PITTSP_7_UNIT_7,PGE_bay,9,0.0,0.0,0.0,0.0,0.0
2865,PITTSP_7_UNIT_7,PGE_bay,10,0.0,0.0,0.0,0.0,0.0
2866,PITTSP_7_UNIT_7,PGE_bay,11,0.0,0.0,0.0,0.0,0.0
2867,PITTSP_7_UNIT_7,PGE_bay,12,0.0,0.0,0.0,0.0,0.0
2868,PITTSP_7_UNIT_7,PGE_bay,13,0.0,0.0,0.0,0.0,0.0
2869,PITTSP_7_UNIT_7,PGE_bay,14,0.0,0.0,0.0,0.0,0.0
2870,PITTSP_7_UNIT_7,PGE_bay,15,0.0,0.0,0.0,0.0,0.0
2871,PITTSP_7_UNIT_7,PGE_bay,16,0.0,0.0,0.0,0.0,0.0
2872,PITTSP_7_UNIT_7,PGE_bay,17,0.0,0.0,0.0,0.0,0.0
2873,PITTSP_7_UNIT_7,PGE_bay,18,0.0,0.0,0.0,0.0,0.0
2874,PITTSP_7_UNIT_7,PGE_bay,19,0.0,0.0,0.0,0.0,0.0
2875,PITTSP_7_UNIT_7,PGE_bay,20,0.0,0.0,0.0,0.0,0.0
2876,PITTSP_7_UNIT_7,PGE_bay,21,0.0,0.0,0.0,0.0,0.0
2877,PITTSP_7_UNIT_7,PGE_bay,22,0.0,0.0,0.0,0.0,0.0
2878,PITTSP_7_UNIT_7,PGE_bay,23,0.0,0.0,0.0,0.0,0.0
2879,PITTSP_7_UNIT_7,PGE_bay,24,0.0,0.0,0.0,0.0,0.0
2880,GATWAY_2_PL1X3,PGE_bay,1,31.499999999999996,2.25,489849.18750000006,1.125,490315.5
2881,GATWAY_2_PL1X3,PGE_bay,2,31.499999999999996,2.25,489849.18750000006,1.125,490315.5
2882,GATWAY_2_PL1X3,PGE_bay,3,31.499999999999996,2.25,489849.18750000006,1.125,490315.5
2883,GATWAY_2_PL1X3,PGE_bay,4,31.499999999999996,2.25,489849.18750000006,1.125,490315.5
2884,GATWAY_2_PL1X3,PGE_bay,5,31.499999999999996,2.25,489849.18750000006,1.125,490315.5
2885,GATWAY_2_PL1X3,PGE_bay,6,31.499999999999996,2.25,489849.18750000006,1.125,490315.5
2886,GATWAY_2_PL1X3,PGE_bay,7,31.499999999999996,2.25,489849.18750000006,1.125,490315.5
2887,GATWAY_2_PL1X3,PGE_bay,8,31.499999999999996,2.25,489849.18750000006,1.125,490315.5
2888,GATWAY_2_PL1X3,PGE_bay,9,31.499999999999996,2.25,489849.18750000006,1.125,490315.5
2889,GATWAY_2_PL1X3,PGE_bay,10,31.499999999999996,2.25,489849.18750000006,1.125,490315.5
2890,GATWAY_2_PL1X3,PGE_bay,11,31.499999999999996,2.25,489849.18750000006,1.125,490315.5
2891,GATWAY_2_PL1X3,PGE_bay,12,25.199999999999996,1.8,391879.35000000003,0.9,392252.4
2892,GATWAY_2_PL1X3,PGE_bay,13,26.969256872606618,1.9263754909004729,419392.65290556016,0.9631877454502364,419791.89422604925
2893,GATWAY_2_PL1X3,PGE_bay,14,31.499999999999996,2.25,489849.18750000006,1.125,490315.5
2894,GATWAY_2_PL1X3,PGE_bay,15,31.499999999999996,2.25,489849.18750000006,1.125,490315.5
2895,GATWAY_2_PL1X3,PGE_bay,16,31.499999999999996,2.25,489849.18750000006,1.125,490315.5
2896,GATWAY_2_PL1X3,PGE_bay,17,31.499999999999996,2.25,489849.18750000006,1.125,490315.5
2897,GATWAY_2_PL1X3,PGE_bay,18,31.499999999999996,2.25,489849.18750000006,1.125,490315.5
2898,GATWAY_2_PL1X3,PGE_bay,19,31.499999999999996,2.25,489849.18750000006,1.125,490315.5
2899,GATWAY_2_PL1X3,PGE_bay,20,31.499999999999996,2.25,489849.18750000006,1.125,490315.5
2900,GATWAY_2_PL1X3,PGE_bay,21,31.499999999999996,2.25,489849.18750000006,1.125,490315.5
2901,GATWAY_2_PL1X3,PGE_bay,22,31.499999999999996,2.25,489849.18750000006,1.125,490315.5
2902,GATWAY_2_PL1X3,PGE_bay,23,31.499999999999996,2.25,489849.18750000006,1.125,490315.5
2903,GATWAY_2_PL1X3,PGE_bay,24,31.499999999999996,2.25,489849.18750000006,1.125,490315.5
2904,ANAHM_2_CANYN4,SCE,1,0.0,0.0,0.0,0.0,0.0
2905,ANAHM_2_CANYN4,SCE,2,0.0,0.0,0.0,0.0,0.0
2906,ANAHM_2_CANYN4,SCE,3,0.0,0.0,0.0,0.0,0.0
2907,ANAHM_2_CANYN4,SCE,4,0.0,0.0,0.0,0.0,0.0
2908,ANAHM_2_CANYN4,SCE,5,0.0,0.0,0.0,0.0,0.0
2909,ANAHM_2_CANYN4,SCE,6,0.0,0.0,0.0,0.0,0.0
2910,ANAHM_2_CANYN4,SCE,7,0.0,0.0,0.0,0.0,0.0
2911,ANAHM_2_CANYN4,SCE,8,0.0,0.0,0.0,0.0,0.0
2912,ANAHM_2_CANYN4,SCE,9,0.0,0.0,0.0,0.0,0.0
2913,ANAHM_2_CANYN4,SCE,10,0.0,0.0,0.0,0.0,0.0
2914,ANAHM_2_CANYN4,SCE,11,0.0,0.0,0.0,0.0,0.0
2915,ANAHM_2_CANYN4,SCE,12,0.0,0.0,0.0,0.0,0.0
2916,ANAHM_2_CANYN4,SCE,13,0.0,0.0,0.0,0.0,0.0
2917,ANAHM_2_CANYN4,SCE,14,0.0,0.0,0.0,0.0,0.0
2918,ANAHM_2_CANYN4,SCE,15,0.0,0.0,0.0,0.0,0.0
2919,ANAHM_2_CANYN4,SCE,16,0.0,0.0,0.0,0.0,0.0
2920,ANAHM_2_CANYN4,SCE,17,0.0,0.0,0.0,0.0,0.0
2921,ANAHM_2_CANYN4,SCE,18,0.0,0.0,0.0,0.0,0.0
2922,ANAHM_2_CANYN4,SCE,19,0.0,0.0,0.0,0.0,0.0
2923,ANAHM_2_CANYN4,SCE,20,0.0,0.0,0.0,0.0,0.0
2924,ANAHM_2_CANYN4,SCE,21,0.0,0.0,0.0,0.0,0.0
2925,ANAHM_2_CANYN4,SCE,22,0.0,0.0,0.0,0.0,0.0
2926,ANAHM_2_CANYN4,SCE,23,0.0,0.0,0.0,0.0,0.0
2927,ANAHM_2_CANYN4,SCE,24,0.0,0.0,0.0,0.0,0.0
2928,WALCRK_2_CTG4,SCE,1,11.405117999999996,0.34736399999999995,64905.658127999995,0.11578799999999999,64970.730983999994
2929,WALCRK_2_CTG4,SCE,2,11.405117999999996,0.34736399999999995,64905.658127999995,0.11578799999999999,64970.730983999994
2930,WALCRK_2_CTG4,SCE,3,11.405117999999996,0.34736399999999995,64905.658127999995,0.11578799999999999,64970.730983999994
2931,WALCRK_2_CTG4,SCE,4,11.405117999999996,0.34736399999999995,64905.658127999995,0.11578799999999999,64970.730983999994
