,Zone,Time,Value
180,PGE_bay,37,26.233680145492972
181,PGE_bay,38,19.92431403455162
182,PGE_bay,39,26.067644195205048
183,PGE_bay,40,45.82592227946875
184,PGE_bay,41,59.27483425279108
185,PGE_bay,42,65.5842003637324
186,PGE_bay,43,80.36139993935822
187,PGE_bay,44,73.0558181266893
188,PGE_bay,45,71.22942267352207
189,PGE_bay,46,70.06717102150655
190,PGE_bay,47,86.3386941497237
191,PGE_bay,48,97.79517471959089
192,SDGE,49,1.7498875821900535
193,SDGE,50,2.333183442920072
194,SDGE,51,2.2359674661317355
195,SDGE,52,2.7220473500734164
196,SDGE,53,2.91647930365009
197,SDGE,54,4.958014816205153
198,SDGE,55,6.61068642160687
199,SDGE,56,6.707902398395206
200,SDGE,57,9.138301818103614
201,SDGE,58,6.513470444818533
202,SDGE,59,3.9858550483217883
203,SDGE,60,3.888639071533453
204,SDGE,61,3.2081272340150986
205,SDGE,62,2.2359674661317355
206,SDGE,63,1.9443195357667264
207,SDGE,64,1.5554556286133814
208,SDGE,65,1.166591721460036
209,SDGE,66,1.0693757446716992
210,SDGE,67,0.8749437910950267
211,SDGE,68,0.583295860730018
212,SDGE,69,0.38886390715334535
213,SDGE,70,0.38886390715334535
214,SDGE,71,0.291647930365009
215,SDGE,72,0.38886390715334535
216,SCE,49,11.015685763294764
217,SCE,50,14.687581017726357
218,SCE,51,14.075598475321089
219,SCE,52,17.135511187347408
220,SCE,53,18.35947627215794
221,SCE,54,31.211109662668502
222,SCE,55,41.614812883557995
223,SCE,56,42.22679542596327
224,SCE,57,57.52635898609488
225,SCE,58,41.00283034115273
226,SCE,59,25.091284238615845
227,SCE,60,24.47930169621059
228,SCE,61,20.195423899373736
229,SCE,62,14.075598475321089
230,SCE,63,12.239650848105295
231,SCE,64,9.791720678484237
232,SCE,65,7.3437905088631785
233,SCE,66,6.73180796645791
234,SCE,67,5.507842881647382
235,SCE,68,3.6718952544315893
236,SCE,69,2.4479301696210594
237,SCE,70,2.4479301696210594
238,SCE,71,1.8359476272157946
239,SCE,72,2.4479301696210594
240,PGE_valley,49,1.5605554831334247
241,PGE_valley,50,2.0807406441779004
242,PGE_valley,51,1.994043117337154
243,PGE_valley,52,2.427530751540883
244,PGE_valley,53,2.600925805222375
245,PGE_valley,54,4.4215738688780375
246,PGE_valley,55,5.895431825170716
247,PGE_valley,56,5.982129352011462
248,PGE_valley,57,8.149567523030107
249,PGE_valley,58,5.80873429832997
250,PGE_valley,59,3.554598600470578
251,PGE_valley,60,3.4679010736298332
252,PGE_valley,61,2.8610183857446123
253,PGE_valley,62,1.994043117337154
254,PGE_valley,63,1.7339505368149166
255,PGE_valley,64,1.3871604294519335
256,PGE_valley,65,1.0403703220889502
257,PGE_valley,66,0.953672795248204
258,PGE_valley,67,0.7802777415667124
259,PGE_valley,68,0.5201851610444751
260,PGE_valley,69,0.3467901073629834
261,PGE_valley,70,0.3467901073629834
262,PGE_valley,71,0.26009258052223755
263,PGE_valley,72,0.3467901073629834
264,PGE_bay,49,2.9260415308751715
265,PGE_bay,50,3.901388707833563
266,PGE_bay,51,3.738830845007164
267,PGE_bay,52,4.551620159139155
268,PGE_bay,53,4.8767358847919535
269,PGE_bay,54,8.29045100414632
270,PGE_bay,55,11.053934672195092
271,PGE_bay,56,11.216492535021493
272,PGE_bay,57,15.28043910568145
273,PGE_bay,58,10.891376809368694
274,PGE_bay,59,6.664872375882334
275,PGE_bay,60,6.502314513055937
276,PGE_bay,61,5.364409473271149
277,PGE_bay,62,3.738830845007164
278,PGE_bay,63,3.2511572565279687
279,PGE_bay,64,2.6009258052223756
280,PGE_bay,65,1.9506943539167816
281,PGE_bay,66,1.7881364910903823
282,PGE_bay,67,1.4630207654375857
283,PGE_bay,68,0.9753471769583909
284,PGE_bay,69,0.6502314513055939
285,PGE_bay,70,0.6502314513055939
286,PGE_bay,71,0.4876735884791954
287,PGE_bay,72,0.6502314513055939
288,SDGE,73,1.2386428214004332
289,SDGE,74,0.3096607053501083
290,SDGE,75,0.3096607053501083
291,SDGE,76,0.41288094046681095
292,SDGE,77,0.9289821160503247
293,SDGE,78,1.9611844672173524
294,SDGE,79,3.096607053501083
295,SDGE,80,1.5483035267505414
296,SDGE,81,0.3096607053501083
297,SDGE,82,0.3096607053501083
298,SDGE,83,0.41288094046681095
299,SDGE,84,0.6193214107002166
300,SDGE,85,0.722541645816919
301,SDGE,86,1.8579642321006489
302,SDGE,87,2.27084517256746
303,SDGE,88,2.4772856428008665
304,SDGE,89,2.374065407684163
305,SDGE,90,1.8579642321006489
306,SDGE,91,0.6193214107002166
307,SDGE,92,1.8579642321006489
308,SDGE,93,3.4062677588511896
309,SDGE,94,2.374065407684163
310,SDGE,95,2.580505877917569
311,SDGE,96,3.096607053501083
312,SCE,73,7.797358088815842
313,SCE,74,1.9493395222039605
314,SCE,75,1.9493395222039605
315,SCE,76,2.5991193629386133
316,SCE,77,5.84801856661188
317,SCE,78,12.345816973958414
318,SCE,79,19.493395222039602
319,SCE,80,9.746697611019801
320,SCE,81,1.9493395222039605
321,SCE,82,1.9493395222039605
322,SCE,83,2.5991193629386133
323,SCE,84,3.898679044407921
324,SCE,85,4.548458885142573
325,SCE,86,11.696037133223756
326,SCE,87,14.29515649616237
327,SCE,88,15.594716177631684
328,SCE,89,14.944936336897028
329,SCE,90,11.696037133223756
330,SCE,91,3.898679044407921
331,SCE,92,11.696037133223756
332,SCE,93,21.442734744243555
333,SCE,94,14.944936336897028
334,SCE,95,16.244496018366334
335,SCE,96,19.493395222039602
336,PGE_valley,73,1.1046257292489108
337,PGE_valley,74,0.2761564323122277
338,PGE_valley,75,0.2761564323122277
339,PGE_valley,76,0.3682085764163036
340,PGE_valley,77,0.8284692969366829
341,PGE_valley,78,1.7489907379774419
342,PGE_valley,79,2.761564323122277
343,PGE_valley,80,1.3807821615611384
344,PGE_valley,81,0.2761564323122277
345,PGE_valley,82,0.2761564323122277
346,PGE_valley,83,0.3682085764163036
347,PGE_valley,84,0.5523128646244554
348,PGE_valley,85,0.6443650087285311
349,PGE_valley,86,1.6569385938733654
350,PGE_valley,87,2.025147170289669
351,PGE_valley,88,2.2092514584978216
352,PGE_valley,89,2.1171993143937455
353,PGE_valley,90,1.6569385938733654
354,PGE_valley,91,0.5523128646244554
355,PGE_valley,92,1.6569385938733654
356,PGE_valley,93,3.0377207554345036
357,PGE_valley,94,2.1171993143937455
358,PGE_valley,95,2.301303602601897
359,PGE_valley,96,2.761564323122277
360,PGE_bay,73,2.071173242341708
361,PGE_bay,74,0.517793310585427
362,PGE_bay,75,0.517793310585427
363,PGE_bay,76,0.6903910807805692
364,PGE_bay,77,1.5533799317562804
365,PGE_bay,78,3.2793576337077037
366,PGE_bay,79,5.17793310585427
367,PGE_bay,80,2.588966552927135
368,PGE_bay,81,0.517793310585427
369,PGE_bay,82,0.517793310585427
370,PGE_bay,83,0.6903910807805692
371,PGE_bay,84,1.035586621170854
372,PGE_bay,85,1.2081843913659958
373,PGE_bay,86,3.1067598635125604
374,PGE_bay,87,3.7971509442931297
375,PGE_bay,88,4.142346484683416
376,PGE_bay,89,3.969748714488273
377,PGE_bay,90,3.1067598635125604
378,PGE_bay,91,1.035586621170854
379,PGE_bay,92,3.1067598635125604
380,PGE_bay,93,5.695726416439694
381,PGE_bay,94,3.969748714488273
382,PGE_bay,95,4.314944254878557
383,PGE_bay,96,5.17793310585427
384,SDGE,97,88.69630258668035
385,SDGE,98,112.4251947565797
386,SDGE,99,96.06374088136681
387,SDGE,100,91.0883280070331
388,SDGE,101,89.46175072119321
389,SDGE,102,85.06042394774411
390,SDGE,103,93.9587585114564
391,SDGE,104,85.92155309907115
392,SDGE,105,71.28235752651223
393,SDGE,106,57.50429110528035
394,SDGE,107,43.53486265042022
395,SDGE,108,35.593338254849066
396,SDGE,109,40.56875112918281
397,SDGE,110,50.04117179377973
398,SDGE,111,55.207946701741676
399,SDGE,112,90.03583682207785
400,SDGE,113,115.77403034507353
401,SDGE,114,124.19395982471531
402,SDGE,115,128.59528659816434
403,SDGE,116,127.44711439639502
404,SDGE,117,134.81455269108153
405,SDGE,118,137.78066421231892
406,SDGE,119,132.99661337161342
407,SDGE,120,123.90691677427293
408,SCE,97,558.3504949718894
409,SCE,98,707.7258161725673
410,SCE,99,604.7291229253254
411,SCE,100,573.4084910606674
412,SCE,101,563.1690537202983
413,SCE,102,535.4623409169465
414,SCE,103,591.478086367201
415,SCE,104,540.8832195089069
416,SCE,105,448.7282834455852
417,SCE,106,361.99422597422387
418,SCE,107,274.0555288157601
419,SCE,108,224.06298180101706
420,SCE,109,255.3836136656754
421,SCE,110,315.0132781772363
422,SCE,111,347.53854972899677
423,SCE,112,566.7829727816048
424,SCE,113,728.8070106968563
425,SCE,114,781.8111569293553
426,SCE,115,809.5178697327067
427,SCE,116,802.2900316100933
428,SCE,117,848.6686595635296
429,SCE,118,867.3405747136142
430,SCE,119,837.2245825360583
431,SCE,120,780.0041973987018
432,PGE_valley,97,79.09965345435099
433,PGE_valley,98,100.26115729111369
434,PGE_valley,99,85.66995908108777
435,PGE_valley,100,81.23286956692787
436,PGE_valley,101,79.78228261037559
437,PGE_valley,102,75.85716496323408
438,PGE_valley,103,83.79272890202013
439,PGE_valley,104,76.62512276376181
440,PGE_valley,105,63.56984015479123
441,PGE_valley,106,51.282515346348376
442,PGE_valley,107,38.82453324889934
443,PGE_valley,108,31.742255755144086
444,PGE_valley,109,36.179345269304015
445,PGE_valley,110,44.62688107510848
446,PGE_valley,111,49.234627878274544
447,PGE_valley,112,80.29425447739402
448,PGE_valley,113,103.2476598487213
449,PGE_valley,114,110.756580564992
450,PGE_valley,115,114.68169821213344
451,PGE_valley,116,113.65775447809654
452,PGE_valley,117,120.22806010483336
453,PGE_valley,118,122.87324808442867
454,PGE_valley,119,118.60681585927492
455,PGE_valley,120,110.50059463148274
456,PGE_bay,97,148.3118502269081
457,PGE_bay,98,187.98966992083817
458,PGE_bay,99,160.63117327703958
459,PGE_bay,100,152.31163043798978
460,PGE_bay,101,149.59177989445422
461,PGE_bay,102,142.2321843060639
462,PGE_bay,103,157.11136669128774
463,PGE_bay,104,143.6721051820534
464,PGE_bay,105,119.19345029023356
465,PGE_bay,106,96.15471627440321
466,PGE_bay,107,72.79599984168627
467,PGE_bay,108,59.516729540895156
468,PGE_bay,109,67.83627237994503
469,PGE_bay,110,83.6754020158284
470,PGE_bay,111,92.31492727176477
471,PGE_bay,112,150.55172714511377
472,PGE_bay,113,193.58936221635244
473,PGE_bay,114,207.66858855936002
474,PGE_bay,115,215.0281841477502
475,PGE_bay,116,213.10828964643102
476,PGE_bay,117,225.42761269656253
477,PGE_bay,118,230.38734015830377
478,PGE_bay,119,222.3877797361405
479,PGE_bay,120,207.18861493403014
480,SDGE,121,12.640906173905977
481,SDGE,122,26.76897778003618
482,SDGE,123,27.831238803053495
483,SDGE,124,25.06936014320849
484,SDGE,125,24.219551324794644
485,SDGE,126,33.99235273655388
486,SDGE,127,32.50518730432965
487,SDGE,128,35.58574427107985
488,SDGE,129,40.36591887465774
489,SDGE,130,47.05816331966678
490,SDGE,131,41.32195379537331
491,SDGE,132,20.71408994883752
492,SDGE,133,35.37329206647638
493,SDGE,134,54.60021658308969
494,SDGE,135,84.02484692066915
495,SDGE,136,98.684049038308
496,SDGE,137,104.8451629718084
497,SDGE,138,114.40551217896414
498,SDGE,139,142.2367509820177
499,SDGE,140,133.2075322863705
500,SDGE,141,155.8336920766392
501,SDGE,142,205.54750795384922
502,SDGE,143,235.60949490523907
503,SDGE,144,214.2580483425912
504,SCE,121,79.57554050458845
505,SCE,122,168.5129093038343
506,SCE,123,175.19992951430396
507,SCE,124,157.81367696708293
508,SCE,125,152.46406079870727
509,SCE,126,213.98464673502772
510,SCE,127,204.62281844037028
511,SCE,128,224.01517705073215
512,SCE,129,254.10676799784542
513,SCE,130,296.234995323804
514,SCE,131,260.1250861872681
515,SCE,132,130.3968941041575
516,SCE,133,222.6777730086382
517,SCE,134,343.7128388181384
518,SCE,135,528.9432986481468
519,SCE,136,621.2241775526275
520,SCE,137,660.0088947733512
521,SCE,138,720.1920766675776
522,SCE,139,895.3920061818819
523,SCE,140,838.5523343928897
524,SCE,141,980.9858648758926
525,SCE,142,1293.9384107258704
526,SCE,143,1483.1810826821606
527,SCE,144,1348.7719764517217
528,PGE_valley,121,11.273201571483362
529,PGE_valley,122,23.872662151376527
530,PGE_valley,123,24.819990014526393
531,PGE_valley,124,22.356937570336747
532,PGE_valley,125,21.599075279816862
533,PGE_valley,126,30.314491620795593
534,PGE_valley,127,28.98823261238579
535,PGE_valley,128,31.735483415520385
536,PGE_valley,129,35.99845879969477
537,PGE_valley,130,41.9666243375389
538,PGE_valley,131,36.85105387652964
539,PGE_valley,132,18.472893331422313
540,PGE_valley,133,31.54601784289041
541,PGE_valley,134,48.692652165902935
542,PGE_valley,135,74.93363397515412
543,PGE_valley,136,88.00675848662222
544,PGE_valley,137,93.50126009289143
545,PGE_valley,138,102.02721086124015
546,PGE_valley,139,126.8472008757666
547,PGE_valley,140,118.79491403899272
548,PGE_valley,141,138.97299752408478
549,PGE_valley,142,183.3079415194983
550,PGE_valley,143,210.11732004663943
551,PGE_valley,144,191.07602999732723
552,PGE_bay,121,21.137252946531305
553,PGE_bay,122,44.76124153383099
554,PGE_bay,123,46.53748127723699
555,PGE_bay,124,41.91925794438141
556,PGE_bay,125,40.498266149656615
557,PGE_bay,126,56.83967178899174
558,PGE_bay,127,54.35293614822336
559,PGE_bay,128,59.50403140410072
560,PGE_bay,129,67.49711024942769
561,PGE_bay,130,78.68742063288543
562,PGE_bay,131,69.09572601849308
563,PGE_bay,132,34.636674996416836
564,PGE_bay,133,59.148783455419526
565,PGE_bay,134,91.298722811068
566,PGE_bay,135,140.50056370341397
567,PGE_bay,136,165.01267216241666
568,PGE_bay,137,175.31486267417142
569,PGE_bay,138,191.3010203648253
570,PGE_bay,139,237.83850164206237
571,PGE_bay,140,222.74046382311136
572,PGE_bay,141,260.574370357659
573,PGE_bay,142,343.7023903490593
574,PGE_bay,143,393.9699750874489
575,PGE_bay,144,358.26755624498855
576,SDGE,145,1.2386428214004332
577,SDGE,146,0.3096607053501083
578,SDGE,147,0.3096607053501083
579,SDGE,148,0.41288094046681095
580,SDGE,149,0.9289821160503247
581,SDGE,150,1.9611844672173524
582,SDGE,151,3.096607053501083
583,SDGE,152,1.5483035267505414
584,SDGE,153,0.3096607053501083
585,SDGE,154,0.3096607053501083
586,SDGE,155,0.41288094046681095
587,SDGE,156,0.6193214107002166
588,SDGE,157,0.722541645816919
589,SDGE,158,1.8579642321006489
590,SDGE,159,2.27084517256746
591,SDGE,160,2.4772856428008665
592,SDGE,161,2.374065407684163
593,SDGE,162,1.8579642321006489
594,SDGE,163,0.6193214107002166
595,SDGE,164,1.8579642321006489
596,SDGE,165,3.4062677588511896
597,SDGE,166,2.374065407684163
598,SDGE,167,2.580505877917569
599,SDGE,168,3.096607053501083
600,SCE,145,7.797358088815842
601,SCE,146,1.9493395222039605
602,SCE,147,1.9493395222039605
603,SCE,148,2.5991193629386133
604,SCE,149,5.84801856661188
605,SCE,150,12.345816973958414
606,SCE,151,19.493395222039602
607,SCE,152,9.746697611019801
608,SCE,153,1.9493395222039605
609,SCE,154,1.9493395222039605
610,SCE,155,2.5991193629386133
611,SCE,156,3.898679044407921
612,SCE,157,4.548458885142573
613,SCE,158,11.696037133223756
614,SCE,159,14.29515649616237
615,SCE,160,15.594716177631684
616,SCE,161,14.944936336897028
617,SCE,162,11.696037133223756
618,SCE,163,3.898679044407921
619,SCE,164,11.696037133223756
620,SCE,165,21.442734744243555
621,SCE,166,14.944936336897028
622,SCE,167,16.244496018366334
623,SCE,168,19.493395222039602
624,PGE_valley,145,1.1046257292489108
625,PGE_valley,146,0.2761564323122277
626,PGE_valley,147,0.2761564323122277
627,PGE_valley,148,0.3682085764163036
628,PGE_valley,149,0.8284692969366829
629,PGE_valley,150,1.7489907379774419
630,PGE_valley,151,2.761564323122277
631,PGE_valley,152,1.3807821615611384
632,PGE_valley,153,0.2761564323122277
633,PGE_valley,154,0.2761564323122277
634,PGE_valley,155,0.3682085764163036
635,PGE_valley,156,0.5523128646244554
636,PGE_valley,157,0.6443650087285311
637,PGE_valley,158,1.6569385938733654
638,PGE_valley,159,2.025147170289669
639,PGE_valley,160,2.2092514584978216
640,PGE_valley,161,2.1171993143937455
641,PGE_valley,162,1.6569385938733654
642,PGE_valley,163,0.5523128646244554
643,PGE_valley,164,1.6569385938733654
644,PGE_valley,165,3.0377207554345036
645,PGE_valley,166,2.1171993143937455
646,PGE_valley,167,2.301303602601897
647,PGE_valley,168,2.761564323122277
648,PGE_bay,145,2.071173242341708
649,PGE_bay,146,0.517793310585427
650,PGE_bay,147,0.517793310585427
651,PGE_bay,148,0.6903910807805692
652,PGE_bay,149,1.5533799317562804
653,PGE_bay,150,3.2793576337077037
654,PGE_bay,151,5.17793310585427
655,PGE_bay,152,2.588966552927135
656,PGE_bay,153,0.517793310585427
657,PGE_bay,154,0.517793310585427
658,PGE_bay,155,0.6903910807805692
659,PGE_bay,156,1.035586621170854
660,PGE_bay,157,1.2081843913659958
661,PGE_bay,158,3.1067598635125604
662,PGE_bay,159,3.7971509442931297
663,PGE_bay,160,4.142346484683416
664,PGE_bay,161,3.969748714488273
665,PGE_bay,162,3.1067598635125604
666,PGE_bay,163,1.035586621170854
667,PGE_bay,164,3.1067598635125604
668,PGE_bay,165,5.695726416439694
669,PGE_bay,166,3.969748714488273
670,PGE_bay,167,4.314944254878557
671,PGE_bay,168,5.17793310585427
672,SDGE,169,1.2386428214004332
673,SDGE,170,0.3096607053501083
674,SDGE,171,0.3096607053501083
675,SDGE,172,0.41288094046681095
676,SDGE,173,0.9289821160503247
677,SDGE,174,1.9611844672173524
678,SDGE,175,3.096607053501083
679,SDGE,176,1.5483035267505414
680,SDGE,177,0.3096607053501083
681,SDGE,178,0.3096607053501083
682,SDGE,179,0.41288094046681095
683,SDGE,180,0.6193214107002166
684,SDGE,181,0.722541645816919
685,SDGE,182,1.8579642321006489
686,SDGE,183,2.27084517256746
687,SDGE,184,2.4772856428008665
688,SDGE,185,2.374065407684163
689,SDGE,186,1.8579642321006489
690,SDGE,187,0.6193214107002166
691,SDGE,188,1.8579642321006489
692,SDGE,189,3.4062677588511896
693,SDGE,190,2.374065407684163
694,SDGE,191,2.580505877917569
695,SDGE,192,3.096607053501083
696,SCE,169,7.797358088815842
697,SCE,170,1.9493395222039605
698,SCE,171,1.9493395222039605
699,SCE,172,2.5991193629386133
700,SCE,173,5.84801856661188
701,SCE,174,12.345816973958414
702,SCE,175,19.493395222039602
703,SCE,176,9.746697611019801
704,SCE,177,1.9493395222039605
705,SCE,178,1.9493395222039605
706,SCE,179,2.5991193629386133
707,SCE,180,3.898679044407921
708,SCE,181,4.548458885142573
709,SCE,182,11.696037133223756
710,SCE,183,14.29515649616237
711,SCE,184,15.594716177631684
712,SCE,185,14.944936336897028
713,SCE,186,11.696037133223756
714,SCE,187,3.898679044407921
715,SCE,188,11.696037133223756
716,SCE,189,21.442734744243555
717,SCE,190,14.944936336897028
718,SCE,191,16.244496018366334
719,SCE,192,19.493395222039602
720,PGE_valley,169,1.1046257292489108
721,PGE_valley,170,0.2761564323122277
722,PGE_valley,171,0.2761564323122277
723,PGE_valley,172,0.3682085764163036
724,PGE_valley,173,0.8284692969366829
725,PGE_valley,174,1.7489907379774419
726,PGE_valley,175,2.761564323122277
727,PGE_valley,176,1.3807821615611384
728,PGE_valley,177,0.2761564323122277
729,PGE_valley,178,0.2761564323122277
730,PGE_valley,179,0.3682085764163036
731,PGE_valley,180,0.5523128646244554
732,PGE_valley,181,0.6443650087285311
733,PGE_valley,182,1.6569385938733654
734,PGE_valley,183,2.025147170289669
735,PGE_valley,184,2.2092514584978216
736,PGE_valley,185,2.1171993143937455
737,PGE_valley,186,1.6569385938733654
738,PGE_valley,187,0.5523128646244554
739,PGE_valley,188,1.6569385938733654
740,PGE_valley,189,3.0377207554345036
741,PGE_valley,190,2.1171993143937455
742,PGE_valley,191,2.301303602601897
743,PGE_valley,192,2.761564323122277
744,PGE_bay,169,2.071173242341708
745,PGE_bay,170,0.517793310585427
746,PGE_bay,171,0.517793310585427
747,PGE_bay,172,0.6903910807805692
748,PGE_bay,173,1.5533799317562804
749,PGE_bay,174,3.2793576337077037
750,PGE_bay,175,5.17793310585427
751,PGE_bay,176,2.588966552927135
752,PGE_bay,177,0.517793310585427
753,PGE_bay,178,0.517793310585427
754,PGE_bay,179,0.6903910807805692
755,PGE_bay,180,1.035586621170854
756,PGE_bay,181,1.2081843913659958
757,PGE_bay,182,3.1067598635125604
758,PGE_bay,183,3.7971509442931297
759,PGE_bay,184,4.142346484683416
760,PGE_bay,185,3.969748714488273
761,PGE_bay,186,3.1067598635125604
762,PGE_bay,187,1.035586621170854
763,PGE_bay,188,3.1067598635125604
764,PGE_bay,189,5.695726416439694
765,PGE_bay,190,3.969748714488273
766,PGE_bay,191,4.314944254878557
767,PGE_bay,192,5.17793310585427
768,SDGE,193,28.365309497401018
769,SDGE,194,35.803764785181
770,SDGE,195,32.23330624704661
771,SDGE,196,28.861206516586343
772,SDGE,197,36.299661804366345
773,SDGE,198,42.15124663075328
774,SDGE,199,49.39134311085911
