,Constraint,Time,Value
1482,Bal2Constraint,379,41.149100000000004
1483,Bal2Constraint,380,41.149100000000004
1484,Bal2Constraint,381,41.149100000000004
1485,Bal2Constraint,382,41.149100000000004
1486,Bal2Constraint,383,41.149100000000004
1487,Bal2Constraint,384,41.149100000000004
1488,Bal3Constraint,361,44.092625000000005
1489,Bal3Constraint,362,44.092625000000005
1490,Bal3Constraint,363,44.092625000000005
1491,Bal3Constraint,364,39.337075
1492,Bal3Constraint,365,36.9554
1493,Bal3Constraint,366,36.9632
1494,Bal3Constraint,367,44.092625000000005
1495,Bal3Constraint,368,31.1891
1496,Bal3Constraint,369,0.01
1497,Bal3Constraint,370,0.01
1498,Bal3Constraint,371,0.01
1499,Bal3Constraint,372,0.01
1500,Bal3Constraint,373,0.01
1501,Bal3Constraint,374,0.01
1502,Bal3Constraint,375,0.01
1503,Bal3Constraint,376,0.01
1504,Bal3Constraint,377,35.7932
1505,Bal3Constraint,378,46.859100000000005
1506,Bal3Constraint,379,46.859100000000005
1507,Bal3Constraint,380,46.859100000000005
1508,Bal3Constraint,381,44.092625000000005
1509,Bal3Constraint,382,46.859100000000005
1510,Bal3Constraint,383,44.092625000000005
1511,Bal3Constraint,384,44.092625000000005
1512,Bal4Constraint,361,45.0014
1513,Bal4Constraint,362,45.0014
1514,Bal4Constraint,363,45.0014
1515,Bal4Constraint,364,39.458600000000004
1516,Bal4Constraint,365,39.458600000000004
1517,Bal4Constraint,366,39.458600000000004
1518,Bal4Constraint,367,54.052625000000006
1519,Bal4Constraint,368,38.29639999999999
1520,Bal4Constraint,369,0.01
1521,Bal4Constraint,370,0.01
1522,Bal4Constraint,371,0.01
1523,Bal4Constraint,372,0.01
1524,Bal4Constraint,373,0.01
1525,Bal4Constraint,374,0.01
1526,Bal4Constraint,375,0.01
1527,Bal4Constraint,376,0.01
1528,Bal4Constraint,377,38.93
1529,Bal4Constraint,378,45.0014
1530,Bal4Constraint,379,60.337375000000016
1531,Bal4Constraint,380,56.819100000000006
1532,Bal4Constraint,381,54.052625000000006
1533,Bal4Constraint,382,56.819100000000006
1534,Bal4Constraint,383,54.052625000000006
1535,Bal4Constraint,384,54.052625000000006
1536,Bal1Constraint,385,46.4762
1537,Bal1Constraint,386,46.4762
1538,Bal1Constraint,387,46.4762
1539,Bal1Constraint,388,46.4762
1540,Bal1Constraint,389,46.4762
1541,Bal1Constraint,390,46.47619999999999
1542,Bal1Constraint,391,46.4762
1543,Bal1Constraint,392,46.4762
1544,Bal1Constraint,393,9.97
1545,Bal1Constraint,394,0.01
1546,Bal1Constraint,395,0.01
1547,Bal1Constraint,396,0.01
1548,Bal1Constraint,397,0.01
1549,Bal1Constraint,398,0.01
1550,Bal1Constraint,399,0.01
1551,Bal1Constraint,400,9.97
1552,Bal1Constraint,401,46.4762
1553,Bal1Constraint,402,46.4762
1554,Bal1Constraint,403,46.4762
1555,Bal1Constraint,404,46.4762
1556,Bal1Constraint,405,46.4762
1557,Bal1Constraint,406,46.4762
1558,Bal1Constraint,407,46.4762
1559,Bal1Constraint,408,46.4762
1560,Bal2Constraint,385,46.4762
1561,Bal2Constraint,386,46.4762
1562,Bal2Constraint,387,46.4762
1563,Bal2Constraint,388,46.4762
1564,Bal2Constraint,389,46.4762
1565,Bal2Constraint,390,46.47619999999999
1566,Bal2Constraint,391,46.4762
1567,Bal2Constraint,392,46.4762
1568,Bal2Constraint,393,9.97
1569,Bal2Constraint,394,0.01
1570,Bal2Constraint,395,0.01
1571,Bal2Constraint,396,0.01
1572,Bal2Constraint,397,0.01
1573,Bal2Constraint,398,0.01
1574,Bal2Constraint,399,0.01
1575,Bal2Constraint,400,9.97
1576,Bal2Constraint,401,46.4762
1577,Bal2Constraint,402,46.4762
1578,Bal2Constraint,403,46.4762
1579,Bal2Constraint,404,46.4762
1580,Bal2Constraint,405,46.4762
1581,Bal2Constraint,406,46.4762
1582,Bal2Constraint,407,46.4762
1583,Bal2Constraint,408,46.4762
1584,Bal3Constraint,385,52.1862
1585,Bal3Constraint,386,52.1862
1586,Bal3Constraint,387,52.1862
1587,Bal3Constraint,388,38.29639999999999
1588,Bal3Constraint,389,38.29639999999999
1589,Bal3Constraint,390,39.458600000000004
1590,Bal3Constraint,391,52.1862
1591,Bal3Constraint,392,36.5162
1592,Bal3Constraint,393,0.01
1593,Bal3Constraint,394,0.01
1594,Bal3Constraint,395,0.01
1595,Bal3Constraint,396,0.01
1596,Bal3Constraint,397,0.01
1597,Bal3Constraint,398,0.01
1598,Bal3Constraint,399,0.01
1599,Bal3Constraint,400,0.01
1600,Bal3Constraint,401,52.1862
1601,Bal3Constraint,402,52.1862
1602,Bal3Constraint,403,52.1862
1603,Bal3Constraint,404,52.1862
1604,Bal3Constraint,405,52.1862
1605,Bal3Constraint,406,52.1862
1606,Bal3Constraint,407,52.1862
1607,Bal3Constraint,408,52.1862
1608,Bal4Constraint,385,62.1462
1609,Bal4Constraint,386,62.1462
1610,Bal4Constraint,387,62.1462
1611,Bal4Constraint,388,48.25639999999999
1612,Bal4Constraint,389,48.25639999999999
1613,Bal4Constraint,390,49.418600000000005
1614,Bal4Constraint,391,62.1462
1615,Bal4Constraint,392,38.93
1616,Bal4Constraint,393,0.01
1617,Bal4Constraint,394,0.01
1618,Bal4Constraint,395,0.01
1619,Bal4Constraint,396,0.01
1620,Bal4Constraint,397,0.01
1621,Bal4Constraint,398,0.01
1622,Bal4Constraint,399,0.01
1623,Bal4Constraint,400,0.01
1624,Bal4Constraint,401,62.1462
1625,Bal4Constraint,402,62.1462
1626,Bal4Constraint,403,62.1462
1627,Bal4Constraint,404,62.1462
1628,Bal4Constraint,405,62.1462
1629,Bal4Constraint,406,62.1462
1630,Bal4Constraint,407,62.1462
1631,Bal4Constraint,408,62.1462
1632,Bal1Constraint,409,34.1074
1633,Bal1Constraint,410,34.1074
1634,Bal1Constraint,411,34.1074
1635,Bal1Constraint,412,34.1074
1636,Bal1Constraint,413,34.1074
1637,Bal1Constraint,414,34.1074
1638,Bal1Constraint,415,34.1074
1639,Bal1Constraint,416,34.1074
1640,Bal1Constraint,417,9.97
1641,Bal1Constraint,418,0.01
1642,Bal1Constraint,419,0.01
1643,Bal1Constraint,420,0.01
1644,Bal1Constraint,421,0.01
1645,Bal1Constraint,422,0.01
1646,Bal1Constraint,423,0.01
1647,Bal1Constraint,424,9.97
1648,Bal1Constraint,425,42.1532
1649,Bal1Constraint,426,42.1532
1650,Bal1Constraint,427,42.1532
1651,Bal1Constraint,428,42.1532
1652,Bal1Constraint,429,42.1532
1653,Bal1Constraint,430,42.1532
1654,Bal1Constraint,431,42.1532
1655,Bal1Constraint,432,39.8392
1656,Bal2Constraint,409,34.1074
1657,Bal2Constraint,410,34.1074
1658,Bal2Constraint,411,34.1074
1659,Bal2Constraint,412,34.1074
1660,Bal2Constraint,413,34.1074
1661,Bal2Constraint,414,34.1074
1662,Bal2Constraint,415,34.1074
1663,Bal2Constraint,416,34.1074
1664,Bal2Constraint,417,29.5406
1665,Bal2Constraint,418,0.01
1666,Bal2Constraint,419,0.01
1667,Bal2Constraint,420,0.01
1668,Bal2Constraint,421,0.01
1669,Bal2Constraint,422,0.01
1670,Bal2Constraint,423,0.01
1671,Bal2Constraint,424,9.97
1672,Bal2Constraint,425,42.1532
1673,Bal2Constraint,426,42.1532
1674,Bal2Constraint,427,42.1532
1675,Bal2Constraint,428,42.1532
1676,Bal2Constraint,429,42.1532
1677,Bal2Constraint,430,42.1532
1678,Bal2Constraint,431,42.1532
1679,Bal2Constraint,432,39.8392
1680,Bal3Constraint,409,37.8572
1681,Bal3Constraint,410,36.9554
1682,Bal3Constraint,411,36.9554
1683,Bal3Constraint,412,36.5162
1684,Bal3Constraint,413,36.5162
1685,Bal3Constraint,414,36.5162
1686,Bal3Constraint,415,36.5162
1687,Bal3Constraint,416,29.222299999999997
1688,Bal3Constraint,417,0.01
1689,Bal3Constraint,418,0.01
1690,Bal3Constraint,419,0.01
1691,Bal3Constraint,420,0.01
1692,Bal3Constraint,421,0.01
1693,Bal3Constraint,422,0.01
1694,Bal3Constraint,423,0.01
1695,Bal3Constraint,424,0.01
1696,Bal3Constraint,425,36.9554
1697,Bal3Constraint,426,43.546199999999985
1698,Bal3Constraint,427,43.546199999999985
1699,Bal3Constraint,428,43.546199999999985
1700,Bal3Constraint,429,43.546199999999985
1701,Bal3Constraint,430,41.898499999999984
1702,Bal3Constraint,431,41.898499999999984
1703,Bal3Constraint,432,41.898499999999984
1704,Bal4Constraint,409,47.8172
1705,Bal4Constraint,410,39.458600000000004
1706,Bal4Constraint,411,39.458600000000004
1707,Bal4Constraint,412,38.93
1708,Bal4Constraint,413,39.458600000000004
1709,Bal4Constraint,414,39.458600000000004
1710,Bal4Constraint,415,39.064099999999996
1711,Bal4Constraint,416,37.8572
1712,Bal4Constraint,417,0.01
1713,Bal4Constraint,418,0.01
1714,Bal4Constraint,419,0.01
1715,Bal4Constraint,420,0.01
1716,Bal4Constraint,421,0.01
1717,Bal4Constraint,422,0.01
1718,Bal4Constraint,423,0.01
1719,Bal4Constraint,424,0.01
1720,Bal4Constraint,425,38.93
1721,Bal4Constraint,426,53.506199999999986
1722,Bal4Constraint,427,53.506199999999986
1723,Bal4Constraint,428,53.506199999999986
1724,Bal4Constraint,429,53.506199999999986
1725,Bal4Constraint,430,51.858499999999985
1726,Bal4Constraint,431,51.858499999999985
1727,Bal4Constraint,432,51.858499999999985
1728,Bal1Constraint,433,41.1024
1729,Bal1Constraint,434,41.1024
1730,Bal1Constraint,435,41.1024
1731,Bal1Constraint,436,41.1024
1732,Bal1Constraint,437,41.1024
1733,Bal1Constraint,438,41.1024
1734,Bal1Constraint,439,41.1024
1735,Bal1Constraint,440,41.1024
1736,Bal1Constraint,441,9.97
1737,Bal1Constraint,442,0.01
1738,Bal1Constraint,443,0.01
1739,Bal1Constraint,444,0.01
1740,Bal1Constraint,445,0.01
1741,Bal1Constraint,446,0.01
1742,Bal1Constraint,447,0.01
1743,Bal1Constraint,448,9.97
1744,Bal1Constraint,449,48.8855
1745,Bal1Constraint,450,48.88550000000001
1746,Bal1Constraint,451,48.88550000000001
1747,Bal1Constraint,452,48.88550000000001
1748,Bal1Constraint,453,48.88550000000001
1749,Bal1Constraint,454,48.88550000000001
1750,Bal1Constraint,455,48.88550000000001
1751,Bal1Constraint,456,47.6834
1752,Bal2Constraint,433,41.1024
1753,Bal2Constraint,434,41.1024
1754,Bal2Constraint,435,41.1024
1755,Bal2Constraint,436,41.1024
1756,Bal2Constraint,437,41.1024
1757,Bal2Constraint,438,41.1024
1758,Bal2Constraint,439,41.1024
1759,Bal2Constraint,440,41.1024
1760,Bal2Constraint,441,9.97
1761,Bal2Constraint,442,0.01
1762,Bal2Constraint,443,0.01
1763,Bal2Constraint,444,0.01
1764,Bal2Constraint,445,0.01
1765,Bal2Constraint,446,0.01
1766,Bal2Constraint,447,0.01
1767,Bal2Constraint,448,9.97
1768,Bal2Constraint,449,48.8855
1769,Bal2Constraint,450,48.88550000000001
1770,Bal2Constraint,451,48.88550000000001
1771,Bal2Constraint,452,48.88550000000001
1772,Bal2Constraint,453,48.88550000000001
1773,Bal2Constraint,454,48.88550000000001
1774,Bal2Constraint,455,48.88550000000001
1775,Bal2Constraint,456,47.6834
1776,Bal3Constraint,433,46.812400000000004
1777,Bal3Constraint,434,46.812400000000004
1778,Bal3Constraint,435,46.812400000000004
1779,Bal3Constraint,436,46.812400000000004
1780,Bal3Constraint,437,46.812400000000004
1781,Bal3Constraint,438,46.812400000000004
1782,Bal3Constraint,439,46.812400000000004
1783,Bal3Constraint,440,36.248000000000005
1784,Bal3Constraint,441,0.01
1785,Bal3Constraint,442,0.01
1786,Bal3Constraint,443,0.01
1787,Bal3Constraint,444,0.01
1788,Bal3Constraint,445,0.01
1789,Bal3Constraint,446,0.01
1790,Bal3Constraint,447,0.01
1791,Bal3Constraint,448,0.01
1792,Bal3Constraint,449,38.9255
1793,Bal3Constraint,450,54.59550000000001
1794,Bal3Constraint,451,54.59550000000001
1795,Bal3Constraint,452,54.59550000000001
1796,Bal3Constraint,453,54.59550000000001
1797,Bal3Constraint,454,54.59550000000001
1798,Bal3Constraint,455,54.59550000000001
1799,Bal3Constraint,456,53.3934
1800,Bal4Constraint,433,56.772400000000005
1801,Bal4Constraint,434,56.772400000000005
1802,Bal4Constraint,435,56.772400000000005
1803,Bal4Constraint,436,56.772400000000005
1804,Bal4Constraint,437,56.772400000000005
1805,Bal4Constraint,438,56.772400000000005
1806,Bal4Constraint,439,56.772400000000005
1807,Bal4Constraint,440,39.458600000000004
1808,Bal4Constraint,441,0.01
1809,Bal4Constraint,442,0.01
1810,Bal4Constraint,443,0.01
1811,Bal4Constraint,444,0.01
1812,Bal4Constraint,445,0.01
1813,Bal4Constraint,446,0.01
1814,Bal4Constraint,447,0.01
1815,Bal4Constraint,448,0.01
1816,Bal4Constraint,449,38.93
1817,Bal4Constraint,450,48.88550000000001
1818,Bal4Constraint,451,48.88550000000001
1819,Bal4Constraint,452,64.55550000000001
1820,Bal4Constraint,453,64.55550000000001
1821,Bal4Constraint,454,64.55550000000001
1822,Bal4Constraint,455,48.88550000000001
1823,Bal4Constraint,456,47.6834
1824,Bal1Constraint,457,32.2434
1825,Bal1Constraint,458,31.9638
1826,Bal1Constraint,459,31.9638
1827,Bal1Constraint,460,31.9638
1828,Bal1Constraint,461,31.9638
1829,Bal1Constraint,462,31.9638
1830,Bal1Constraint,463,31.9638
1831,Bal1Constraint,464,31.031800000000004
1832,Bal1Constraint,465,0.01
1833,Bal1Constraint,466,0.01
1834,Bal1Constraint,467,0.01
1835,Bal1Constraint,468,0.01
1836,Bal1Constraint,469,0.01
1837,Bal1Constraint,470,0.01
1838,Bal1Constraint,471,0.01
1839,Bal1Constraint,472,0.01
1840,Bal1Constraint,473,31.031800000000004
1841,Bal1Constraint,474,49.87200000000001
1842,Bal1Constraint,475,49.87200000000001
1843,Bal1Constraint,476,49.87200000000001
1844,Bal1Constraint,477,49.87200000000001
1845,Bal1Constraint,478,49.87200000000001
1846,Bal1Constraint,479,46.73196666666667
1847,Bal1Constraint,480,46.73196666666667
1848,Bal2Constraint,457,32.2434
1849,Bal2Constraint,458,31.9638
1850,Bal2Constraint,459,31.9638
1851,Bal2Constraint,460,31.9638
1852,Bal2Constraint,461,31.9638
1853,Bal2Constraint,462,31.9638
1854,Bal2Constraint,463,31.9638
1855,Bal2Constraint,464,31.031800000000004
1856,Bal2Constraint,465,0.01
1857,Bal2Constraint,466,0.01
1858,Bal2Constraint,467,0.01
1859,Bal2Constraint,468,0.01
1860,Bal2Constraint,469,0.01
1861,Bal2Constraint,470,0.01
1862,Bal2Constraint,471,0.01
1863,Bal2Constraint,472,0.01
1864,Bal2Constraint,473,31.031800000000004
1865,Bal2Constraint,474,49.87200000000001
1866,Bal2Constraint,475,49.87200000000001
1867,Bal2Constraint,476,49.87200000000001
1868,Bal2Constraint,477,49.87200000000001
1869,Bal2Constraint,478,49.87200000000001
1870,Bal2Constraint,479,46.73196666666667
1871,Bal2Constraint,480,46.73196666666667
1872,Bal3Constraint,457,37.9534
1873,Bal3Constraint,458,37.6738
1874,Bal3Constraint,459,37.6738
1875,Bal3Constraint,460,36.9554
1876,Bal3Constraint,461,36.741800000000005
1877,Bal3Constraint,462,36.9554
1878,Bal3Constraint,463,37.6738
1879,Bal3Constraint,464,36.741800000000005
1880,Bal3Constraint,465,0.01
1881,Bal3Constraint,466,0.01
1882,Bal3Constraint,467,0.01
1883,Bal3Constraint,468,0.01
1884,Bal3Constraint,469,0.01
1885,Bal3Constraint,470,0.01
1886,Bal3Constraint,471,0.01
1887,Bal3Constraint,472,0.01
1888,Bal3Constraint,473,35.7932
1889,Bal3Constraint,474,55.58200000000001
1890,Bal3Constraint,475,55.58200000000001
1891,Bal3Constraint,476,55.58200000000001
1892,Bal3Constraint,477,55.58200000000001
1893,Bal3Constraint,478,55.58200000000001
1894,Bal3Constraint,479,52.44196666666667
1895,Bal3Constraint,480,52.44196666666667
1896,Bal4Constraint,457,47.9134
1897,Bal4Constraint,458,39.458600000000004
1898,Bal4Constraint,459,39.458600000000004
1899,Bal4Constraint,460,39.458600000000004
1900,Bal4Constraint,461,39.064099999999996
1901,Bal4Constraint,462,39.458600000000004
1902,Bal4Constraint,463,39.458600000000004
1903,Bal4Constraint,464,38.29639999999999
1904,Bal4Constraint,465,0.01
1905,Bal4Constraint,466,0.01
1906,Bal4Constraint,467,0.01
1907,Bal4Constraint,468,0.01
1908,Bal4Constraint,469,0.01
1909,Bal4Constraint,470,0.01
1910,Bal4Constraint,471,0.01
1911,Bal4Constraint,472,0.01
1912,Bal4Constraint,473,38.29639999999999
1913,Bal4Constraint,474,65.542
1914,Bal4Constraint,475,65.542
1915,Bal4Constraint,476,65.542
1916,Bal4Constraint,477,65.542
1917,Bal4Constraint,478,65.542
1918,Bal4Constraint,479,62.401966666666674
1919,Bal4Constraint,480,62.401966666666674
1920,Bal1Constraint,481,30.985
1921,Bal1Constraint,482,30.985
1922,Bal1Constraint,483,30.985
1923,Bal1Constraint,484,30.985
1924,Bal1Constraint,485,30.985
1925,Bal1Constraint,486,30.985
1926,Bal1Constraint,487,30.985
1927,Bal1Constraint,488,30.752200000000002
1928,Bal1Constraint,489,5.0
1929,Bal1Constraint,490,0.01
1930,Bal1Constraint,491,0.01
1931,Bal1Constraint,492,0.01
1932,Bal1Constraint,493,0.01
1933,Bal1Constraint,494,0.01
1934,Bal1Constraint,495,0.01
1935,Bal1Constraint,496,0.01
1936,Bal1Constraint,497,30.806199999999997
1937,Bal1Constraint,498,33.921
1938,Bal1Constraint,499,34.674200000000006
1939,Bal1Constraint,500,33.1338
1940,Bal1Constraint,501,33.1338
1941,Bal1Constraint,502,33.1338
1942,Bal1Constraint,503,33.1338
1943,Bal1Constraint,504,33.1338
1944,Bal2Constraint,481,30.985
1945,Bal2Constraint,482,30.985
1946,Bal2Constraint,483,30.985
1947,Bal2Constraint,484,30.985
1948,Bal2Constraint,485,30.985
1949,Bal2Constraint,486,30.985
1950,Bal2Constraint,487,30.985
1951,Bal2Constraint,488,30.752200000000002
1952,Bal2Constraint,489,5.0
1953,Bal2Constraint,490,0.01
1954,Bal2Constraint,491,0.01
1955,Bal2Constraint,492,0.01
1956,Bal2Constraint,493,0.01
1957,Bal2Constraint,494,0.01
1958,Bal2Constraint,495,0.01
1959,Bal2Constraint,496,0.01
1960,Bal2Constraint,497,30.806199999999997
1961,Bal2Constraint,498,33.921
1962,Bal2Constraint,499,34.674200000000006
1963,Bal2Constraint,500,33.1338
1964,Bal2Constraint,501,33.1338
1965,Bal2Constraint,502,33.1338
1966,Bal2Constraint,503,33.1338
1967,Bal2Constraint,504,33.1338
1968,Bal3Constraint,481,36.695
1969,Bal3Constraint,482,36.695
1970,Bal3Constraint,483,36.695
1971,Bal3Constraint,484,36.695
1972,Bal3Constraint,485,36.695
1973,Bal3Constraint,486,36.695
1974,Bal3Constraint,487,36.695
1975,Bal3Constraint,488,36.4622
1976,Bal3Constraint,489,0.01
1977,Bal3Constraint,490,0.01
1978,Bal3Constraint,491,0.01
1979,Bal3Constraint,492,0.01
1980,Bal3Constraint,493,0.01
1981,Bal3Constraint,494,0.01
1982,Bal3Constraint,495,0.01
1983,Bal3Constraint,496,0.01
1984,Bal3Constraint,497,36.5162
1985,Bal3Constraint,498,39.631
1986,Bal3Constraint,499,40.38420000000001
1987,Bal3Constraint,500,38.8438
1988,Bal3Constraint,501,38.8438
1989,Bal3Constraint,502,38.8438
1990,Bal3Constraint,503,38.8438
1991,Bal3Constraint,504,38.8438
1992,Bal4Constraint,481,39.458600000000004
1993,Bal4Constraint,482,39.458600000000004
1994,Bal4Constraint,483,38.93
1995,Bal4Constraint,484,38.93
1996,Bal4Constraint,485,39.064099999999996
1997,Bal4Constraint,486,39.458600000000004
1998,Bal4Constraint,487,39.458600000000004
1999,Bal4Constraint,488,38.29639999999999
2000,Bal4Constraint,489,0.01
2001,Bal4Constraint,490,0.01
2002,Bal4Constraint,491,0.01
2003,Bal4Constraint,492,0.01
2004,Bal4Constraint,493,0.01
2005,Bal4Constraint,494,0.01
2006,Bal4Constraint,495,0.01
2007,Bal4Constraint,496,0.01
2008,Bal4Constraint,497,38.93
2009,Bal4Constraint,498,49.591
2010,Bal4Constraint,499,50.34420000000001
2011,Bal4Constraint,500,48.8038
2012,Bal4Constraint,501,48.8038
2013,Bal4Constraint,502,48.8038
2014,Bal4Constraint,503,48.8038
2015,Bal4Constraint,504,48.8038
2016,Bal1Constraint,505,44.25752500000001
2017,Bal1Constraint,506,44.25752500000001
2018,Bal1Constraint,507,44.25752500000001
2019,Bal1Constraint,508,44.25752500000001
2020,Bal1Constraint,509,44.25752500000001
2021,Bal1Constraint,510,44.25752500000001
2022,Bal1Constraint,511,44.25752500000001
2023,Bal1Constraint,512,44.25752500000001
2024,Bal1Constraint,513,9.97
2025,Bal1Constraint,514,9.97
2026,Bal1Constraint,515,9.97
2027,Bal1Constraint,516,9.97
2028,Bal1Constraint,517,0.01
2029,Bal1Constraint,518,0.01
2030,Bal1Constraint,519,9.97
2031,Bal1Constraint,520,9.97
2032,Bal1Constraint,521,44.25752500000001
2033,Bal1Constraint,522,50.39407500000002
2034,Bal1Constraint,523,47.3258
2035,Bal1Constraint,524,47.3258
2036,Bal1Constraint,525,47.32580000000001
2037,Bal1Constraint,526,47.32580000000001
2038,Bal1Constraint,527,47.32580000000001
2039,Bal1Constraint,528,47.3258
2040,Bal2Constraint,505,44.25752500000001
2041,Bal2Constraint,506,44.25752500000001
2042,Bal2Constraint,507,44.25752500000001
2043,Bal2Constraint,508,44.25752500000001
2044,Bal2Constraint,509,44.25752500000001
2045,Bal2Constraint,510,44.25752500000001
2046,Bal2Constraint,511,44.25752500000001
2047,Bal2Constraint,512,44.25752500000001
2048,Bal2Constraint,513,9.97
2049,Bal2Constraint,514,31.9638
2050,Bal2Constraint,515,9.97
2051,Bal2Constraint,516,31.031800000000004
2052,Bal2Constraint,517,0.01
2053,Bal2Constraint,518,0.01
2054,Bal2Constraint,519,9.97
2055,Bal2Constraint,520,9.97
2056,Bal2Constraint,521,44.25752500000001
2057,Bal2Constraint,522,50.39407500000002
2058,Bal2Constraint,523,47.3258
2059,Bal2Constraint,524,47.3258
2060,Bal2Constraint,525,47.32580000000001
2061,Bal2Constraint,526,47.32580000000001
2062,Bal2Constraint,527,47.32580000000001
2063,Bal2Constraint,528,47.3258
2064,Bal3Constraint,505,49.96752500000001
2065,Bal3Constraint,506,49.96752500000001
2066,Bal3Constraint,507,49.96752500000001
2067,Bal3Constraint,508,49.96752500000001
2068,Bal3Constraint,509,49.96752500000001
2069,Bal3Constraint,510,49.96752500000001
2070,Bal3Constraint,511,49.96752500000001
2071,Bal3Constraint,512,36.695
2072,Bal3Constraint,513,0.01
2073,Bal3Constraint,514,0.01
2074,Bal3Constraint,515,0.01
2075,Bal3Constraint,516,0.01
2076,Bal3Constraint,517,0.01
2077,Bal3Constraint,518,0.01
2078,Bal3Constraint,519,0.01
2079,Bal3Constraint,520,0.01
2080,Bal3Constraint,521,40.7627
2081,Bal3Constraint,522,56.10407500000002
2082,Bal3Constraint,523,53.0358
2083,Bal3Constraint,524,53.0358
2084,Bal3Constraint,525,53.03580000000001
2085,Bal3Constraint,526,53.0358
2086,Bal3Constraint,527,53.03580000000001
2087,Bal3Constraint,528,53.0358
2088,Bal4Constraint,505,59.92752500000001
2089,Bal4Constraint,506,59.92752500000001
2090,Bal4Constraint,507,44.25752500000001
2091,Bal4Constraint,508,44.25752500000001
2092,Bal4Constraint,509,47.3258
2093,Bal4Constraint,510,47.3258
2094,Bal4Constraint,511,59.92752500000001
2095,Bal4Constraint,512,38.29639999999999
2096,Bal4Constraint,513,0.01
2097,Bal4Constraint,514,0.01
2098,Bal4Constraint,515,0.01
2099,Bal4Constraint,516,0.01
2100,Bal4Constraint,517,0.01
2101,Bal4Constraint,518,0.01
2102,Bal4Constraint,519,0.01
2103,Bal4Constraint,520,0.01
2104,Bal4Constraint,521,39.511100000000006
2105,Bal4Constraint,522,66.06407500000003
2106,Bal4Constraint,523,62.9958
2107,Bal4Constraint,524,62.9958
2108,Bal4Constraint,525,62.99580000000001
2109,Bal4Constraint,526,62.9958
2110,Bal4Constraint,527,62.99580000000001
2111,Bal4Constraint,528,47.3258
2112,Bal1Constraint,529,35.1792
2113,Bal1Constraint,530,35.1792
2114,Bal1Constraint,531,35.1792
2115,Bal1Constraint,532,33.46
2116,Bal1Constraint,533,33.46
2117,Bal1Constraint,534,33.46
2118,Bal1Constraint,535,35.1792
2119,Bal1Constraint,536,35.1792
2120,Bal1Constraint,537,33.46
2121,Bal1Constraint,538,33.46
2122,Bal1Constraint,539,28.520400000000002
2123,Bal1Constraint,540,9.97
2124,Bal1Constraint,541,9.97
2125,Bal1Constraint,542,9.97
2126,Bal1Constraint,543,9.97
2127,Bal1Constraint,544,34.1074
2128,Bal1Constraint,545,41.19144999999998
2129,Bal1Constraint,546,41.19144999999998
2130,Bal1Constraint,547,40.839700000000036
2131,Bal1Constraint,548,41.54319999999992
2132,Bal1Constraint,549,41.19144999999998
2133,Bal1Constraint,550,41.19144999999998
2134,Bal1Constraint,551,41.19144999999999
2135,Bal1Constraint,552,41.19144999999999
2136,Bal2Constraint,529,35.1792
2137,Bal2Constraint,530,35.1792
2138,Bal2Constraint,531,35.1792
2139,Bal2Constraint,532,33.46
2140,Bal2Constraint,533,33.46
2141,Bal2Constraint,534,33.46
2142,Bal2Constraint,535,35.1792
2143,Bal2Constraint,536,35.1792
2144,Bal2Constraint,537,33.46
2145,Bal2Constraint,538,33.46
2146,Bal2Constraint,539,28.520400000000002
2147,Bal2Constraint,540,9.97
2148,Bal2Constraint,541,9.97
2149,Bal2Constraint,542,9.97
2150,Bal2Constraint,543,9.97
2151,Bal2Constraint,544,34.1074
2152,Bal2Constraint,545,41.19144999999998
2153,Bal2Constraint,546,41.19144999999998
2154,Bal2Constraint,547,40.839700000000036
2155,Bal2Constraint,548,41.54319999999992
2156,Bal2Constraint,549,41.19144999999998
2157,Bal2Constraint,550,41.19144999999998
2158,Bal2Constraint,551,41.19144999999999
2159,Bal2Constraint,552,41.19144999999999
2160,Bal3Constraint,529,40.8892
2161,Bal3Constraint,530,40.8892
2162,Bal3Constraint,531,40.8892
2163,Bal3Constraint,532,39.17
2164,Bal3Constraint,533,39.17
2165,Bal3Constraint,534,39.17
2166,Bal3Constraint,535,40.8892
2167,Bal3Constraint,536,40.8892
2168,Bal3Constraint,537,36.9632
2169,Bal3Constraint,538,28.8647
2170,Bal3Constraint,539,18.5604
2171,Bal3Constraint,540,0.01
2172,Bal3Constraint,541,0.01
2173,Bal3Constraint,542,0.01
2174,Bal3Constraint,543,0.01
2175,Bal3Constraint,544,28.8647
2176,Bal3Constraint,545,46.901450000000025
2177,Bal3Constraint,546,46.90144999999998
2178,Bal3Constraint,547,46.549700000000044
2179,Bal3Constraint,548,47.25319999999992
2180,Bal3Constraint,549,46.90144999999998
2181,Bal3Constraint,550,46.90144999999998
2182,Bal3Constraint,551,46.90144999999999
2183,Bal3Constraint,552,46.90144999999999
2184,Bal4Constraint,529,50.8492
2185,Bal4Constraint,530,41.191450000000025
2186,Bal4Constraint,531,39.458600000000004
2187,Bal4Constraint,532,39.458600000000004
2188,Bal4Constraint,533,39.458600000000004
2189,Bal4Constraint,534,39.458600000000004
2190,Bal4Constraint,535,41.191450000000025
2191,Bal4Constraint,536,41.191450000000025
2192,Bal4Constraint,537,38.29639999999999
2193,Bal4Constraint,538,37.8572
2194,Bal4Constraint,539,12.8504
2195,Bal4Constraint,540,0.01
