,SHA_otf,ORO_otf,YRS_otf,FOL_otf,NML_otf,DNP_otf,EXC_otf,MIL_otf,ISB_otf,SUC_otf,KWH_otf,PFT_otf
740,3332.7221304885584,1726.231869296347,5993.104005155509,7161.015330985073,1838.3407881475985,347.89343744891625,5519.951906019673,643.6780652615898,15.010273759846665,255.23570318077628,210.49820715651896,135.09246383861998
741,3317.746102732568,1731.2453712657589,5712.342055536121,8598.819166104144,1734.9114581695892,350.3203172016825,4838.225285348003,503.73529011005394,15.010273759846665,222.10476814827481,90.68414493628444,135.09246383861998
742,3295.2820610985827,1724.56070197321,5487.732495840607,8340.174640770469,1758.8409161729132,347.89343744891625,4167.1097928847585,357.5508073849935,15.010273759846665,200.74832932067295,0.0,135.09246383861998
743,3292.4740558943345,1722.053950988504,5224.629255260589,10941.684872031232,1735.3061657412925,347.89343744891625,3584.55351924695,350.2397210630889,15.010273759846665,194.13776371333188,0.0,135.09246383861998
744,3286.858045485838,1724.56070197321,5014.146662796577,12854.795823858509,1699.8837833048804,516.5615802661707,3089.947819235757,350.2397210630889,15.010273759846665,173.51783764455334,0.0,135.09246383861998
745,3301.8340732418287,1726.231869296347,4845.760588825361,14324.601266674115,1659.0137690828521,436.47454842488446,2688.784887934627,350.2397210630889,15.010273759846665,153.00806668977526,1.0920250052548095,135.09246383861998
746,7175.063952488044,1725.3962856347785,4711.051729648392,14527.168104941924,1759.5538561852825,387.93695336955943,2350.6179885755123,350.2397210630889,15.010273759846665,145.79787869913437,0.0,135.09246383861998
747,16486.589058905076,1725.3962856347785,4603.284642306817,14713.422033004064,1744.3461522058237,452.24926681786513,2078.2579139015365,350.2397210630889,15.010273759846665,145.56998722203565,0.0,135.09246383861998
748,22871.560589771554,1725.3962856347785,4517.070972433553,13646.310640560145,1744.3823049721507,385.5100736167932,1859.5421903405334,350.2397210630889,15.010273759846665,131.70791720478513,0.0,135.09246383861998
749,26900.08915196271,1725.3962856347785,4448.100036534948,12167.987513035378,1697.9105096463998,386.7235134931763,1687.2264190360072,350.2397210630889,15.010273759846665,116.03058759960261,0.0,135.09246383861998
750,26202.990037052405,1727.0674529579157,4192.528325422383,10773.184674671256,1673.2651816586747,415.84607052637136,1537.2391748927807,350.2397210630889,15.010273759846665,102.46335712075147,0.0,135.09246383861998
751,24510.592950427268,1723.7251183116412,3988.0709565323264,9761.722080892907,1651.974958486781,538.4034980410671,1414.9363213879271,350.2397210630889,15.010273759846665,87.01408971916165,209.33605370657045,135.09246383861998
752,23156.569463668802,1725.3962856347785,3824.5050614202787,8763.305119236093,1587.8578308357849,1056.542325256662,1326.2281087853742,350.2397210630889,15.010273759846665,69.81712521299961,324.7866450208128,135.09246383861998
753,22471.882332767043,1723.7251183116412,3693.652345330645,7925.663817940359,1559.3492357521827,1152.4040754909292,1255.2615387033384,350.2397210630889,15.010273759846665,54.97753856072471,652.5509635098277,135.09246383861998
754,20980.866893555656,1723.7251183116412,3588.9701724589336,7114.155899121599,1575.847752456734,1187.5938319060397,1424.4829743725004,350.2397210630889,15.010273759846665,67.63959485618643,906.9230984207666,135.09246383861998
755,18576.817705701556,1725.3962856347785,3505.2244341615715,6426.740319341327,1589.3164279244413,383.0831938640269,1493.2386005741355,350.2397210630889,15.010273759846665,77.81384782582815,948.3181743178241,135.09246383861998
756,15656.19774745207,1724.56070197321,3438.227843523684,5795.6785338014115,1539.7393731950344,1003.1509706958045,1707.45151473291,350.2397210630889,15.010273759846665,85.58369688087102,922.1702441172476,135.09246383861998
757,13093.118368650621,1722.053950988504,4052.242643954268,5797.585160055349,1523.402912895001,1049.2616859983634,1754.8174270919792,350.2397210630889,15.010273759846665,90.13022165351401,865.8466320677534,135.09246383861998
758,11080.191128823673,1725.3962856347785,4543.454484298732,5635.807649990352,1610.0810278583438,884.2338628102583,1709.683626952788,350.2397210630889,15.010273759846665,92.50748040036413,786.7174735360179,135.09246383861998
759,9918.647888330324,1722.8895346500726,4936.423956574299,5370.236806232514,1603.7512523215632,1182.7400724005074,1619.2427993999997,350.2397210630889,15.010273759846665,94.84094556235094,693.8862731944987,135.09246383861998
760,11230.435966308265,1743.0028142911212,4653.8091909277155,2751.1005023183093,1563.2605157000933,771.5999668566211,1558.6361868142708,350.2397210630889,15.010273759846665,6.5304237573648525,742.4780704363811,135.09246383861998
761,12410.299196364533,1755.3641759489353,4158.475762263129,2686.1159924366234,1494.3717968423505,1015.2676509512427,1483.5137251412636,350.2397210630889,15.010273759846665,0.0,821.7823668100368,135.09246383861998
762,12614.449257701359,1722.083586870205,3762.20901933146,2634.456722393923,1458.7920044784341,1413.6534892073635,1404.2119431006504,350.2397210630889,15.010273759846665,10.9373177980657,854.5491632329059,135.09246383861998
763,14174.225992857035,1751.5606800542234,3445.195624986124,2552.9219747409384,1413.1694248418064,2147.273322109144,1333.953361678173,350.2397210630889,15.010273759846665,6.3414232181234835,846.2554270876371,135.09246383861998
764,14509.260534885045,1731.5923266069851,3191.5849095098624,2507.1419835448655,1355.9551026069742,2599.134925148208,1327.5878568790756,350.2397210630889,15.010273759846665,0.0,823.9004431225658,135.09246383861998
765,14164.469059273268,1755.3641759489353,2988.6963371288507,2366.403085280368,1291.6391682523729,3086.5678051709974,1605.0120534801335,350.2397210630889,15.010273759846665,0.0,786.0529721273987,135.09246383861998
766,13448.756790532565,1743.0028142911212,2826.3854792240368,2330.0236620117557,1520.650017684961,3353.9795112317684,1104.9071207620268,350.2397210630889,15.010273759846665,0.0,735.4528485792528,135.09246383861998
767,12352.830035335792,1739.1993183964094,2696.53679290019,2516.2559299516965,1451.0103031330152,3561.46965454938,1043.4780796237092,350.2397210630889,15.010273759846665,0.0,682.5688346127383,135.09246383861998
768,11098.264087935293,1741.1010663437653,2600.539438665083,2565.937737265774,1385.836779370184,3622.3509471533876,994.1018098418082,350.2397210630889,15.010273759846665,0.0,621.7317679390871,135.09246383861998
769,9812.785759966959,1745.8554362121552,2523.7415552769944,2566.2550175545225,1332.3065161129618,3707.4186439998734,954.2657345716974,350.2397210630889,15.010273759846665,0.0,563.1467048039957,135.09246383861998
770,8511.328699644104,1748.7080581331895,2462.3032485665244,2725.2425732717015,1291.654087465946,3850.0920156891907,923.7224324258767,350.2397210630889,15.010273759846665,0.0,507.5418260587112,135.09246383861998
771,7396.053080919685,1746.8063101858334,2413.152603198152,2755.6373446577077,1264.8517264634984,3932.0346053856715,925.8233022421733,350.2397210630889,15.010273759846665,0.0,459.23261025707393,135.09246383861998
772,6351.670722800159,1755.3641759489353,2373.8320869034455,2804.0076531153545,1254.2573206040968,4010.2777313362694,935.2242901120289,350.2397210630889,15.010273759846665,0.0,414.8303563521066,135.09246383861998
773,4901.957295609105,1760.1185458173254,2342.3756738676825,2734.7308536248593,1244.00846728096,3959.4282998300996,1045.4348387450448,350.2397210630889,15.010273759846665,0.0,377.56652174385164,135.09246383861998
774,3987.9182921007146,1763.9220417120373,2317.2105434390787,2726.334448644035,1319.4279033356468,4015.3370775901067,944.5533127082964,350.2397210630889,15.010273759846665,0.0,347.6042374163368,135.09246383861998
775,3313.4251329072044,1767.7255376067496,2314.109020876621,2754.4317390494907,1483.5248314925518,3941.885445817475,1490.32178732406,350.2397210630889,15.010273759846665,0.0,401.998681677628,135.09246383861998
776,3363.3507565866757,1756.3150499226133,2311.6278028266565,2875.629203869495,1607.6747789214783,4036.150346194784,1688.4915832125853,350.2397210630889,15.010273759846665,0.0,381.63412604945006,135.09246383861998
777,3439.0444441007126,1740.150192370087,2309.642828386683,2955.432110885664,1730.0868604223424,3994.519945727382,2000.224059759338,350.2397210630889,15.010273759846665,0.0,352.2489070830911,135.09246383861998
778,3436.6286881162223,1722.083586870205,2308.0548488347044,3090.4757308911703,1831.5740384030962,3831.9888013293175,2191.6985464197055,350.2397210630889,15.010273759846665,0.0,401.1975163312669,135.09246383861998
779,3442.265452080033,1708.771351238713,2306.784465193117,4695.833404128697,2216.681388660446,3818.6910445101457,2539.2884196409473,350.2397210630889,15.010273759846665,0.0,360.23482277008463,135.09246383861998
780,3443.0707040748634,1708.771351238713,2305.7681582798486,5259.848342852017,2327.5380209043246,3723.396014809074,2694.156022238885,350.2397210630889,15.010273759846665,0.0,404.9764598493917,135.09246383861998
781,3447.0969640490143,1708.771351238713,2304.955112749237,5313.283446969779,2347.6014845965783,3654.5461569219915,2735.7298871324697,350.2397210630889,15.010273759846665,0.0,349.1077253406275,135.09246383861998
782,3438.2391921058825,1707.820477265035,2171.485941439486,5255.960135086226,2310.589061132115,3610.8296027258584,2616.8702002359096,350.2397210630889,15.010273759846665,0.0,392.3795210153164,135.09246383861998
783,3433.407680136901,1705.9187293176788,2064.7106043916783,5173.174987117155,2232.645375646497,3571.311026523542,2459.296438973493,350.2397210630889,15.010273759846665,0.0,317.1483477781057,135.09246383861998
784,3431.797176147241,1709.7222252123909,1979.290334753439,4984.424070410414,2147.2223000881577,3429.471844060518,2293.2424097826142,350.2397210630889,15.010273759846665,0.0,354.07187367569253,135.09246383861998
785,3435.8234361213918,1704.0169813703228,1910.9541190428454,4798.369375058354,2054.635778751514,3432.095874516582,2126.2213253498253,350.2397210630889,15.010273759846665,0.0,251.60304708949647,135.09246383861998
786,3443.875956069694,1703.0661073966448,1856.2851464743728,4684.147597236027,2046.0219168747344,3482.489260363884,2084.21379539352,350.2397210630889,15.010273759846665,0.0,304.2528236584576,135.09246383861998
787,9148.621068150533,1701.1643594492887,1812.5499684195854,4416.491795623986,2095.539452702252,3405.004092798253,2104.1007119110827,350.2397210630889,15.010273759846665,0.0,344.23498794166596,135.09246383861998
788,18047.739247724596,1701.1643594492887,1777.561825975758,4201.98699363936,2141.0874305191114,3343.0159587457397,2121.0154429924874,500.3424586615555,15.010273759846665,0.0,218.83108425005437,135.09246383861998
789,20321.916665935478,1720.0541036697218,1573.6628004859328,3316.7878497914376,1873.3247877061885,3137.2863211833837,1798.275972887878,500.3424586615555,15.010273759846665,0.0,264.55173165584785,135.09246383861998
790,15687.58328042114,2668.3552706703467,1410.5435800940775,2640.4091211709624,1653.160739043601,2879.354105435828,1550.316269566473,500.3424586615555,15.010273759846665,0.0,341.144590458817,135.09246383861998
791,10936.594340509711,2517.7148597949854,1354.4149368889198,2097.778606371964,1649.5290177154163,2576.1783572840077,1350.4973376714056,500.3424586615555,15.010273759846665,0.0,361.3554755476528,135.09246383861998
792,9952.946890257374,1727.013483119355,1309.5120223248005,1924.2869009054443,1649.5290177154163,2338.021071630563,1447.4696900495069,500.3424586615555,15.010273759846665,0.0,317.3537505803305,135.09246383861998
793,5505.643967169431,1729.0018772478218,1273.589690673503,1925.6458283354443,1649.5290177154163,2242.3405852506903,2070.1953738716397,500.3424586615555,15.010273759846665,0.0,352.80751900170617,135.09246383861998
794,2799.5558125744574,1721.048300733955,1244.8518253524626,1927.0047557654445,1649.5290177154163,2072.7822212041415,1968.6410559808646,500.3424586615555,15.010273759846665,0.0,267.8283579830205,135.09246383861998
795,2548.3062430334503,4618.427566225855,1221.8615330956347,1928.3636831954443,1649.5290177154163,1936.0219998395157,1769.6099445884215,500.3424586615555,15.010273759846665,0.0,290.230156221483,135.09246383861998
796,2550.264425042897,5815.722734315908,1203.4692992901726,1929.7226106254443,1649.5290177154163,1826.1034884421554,1570.0610388168116,500.3424586615555,15.010273759846665,0.0,303.62182000226954,135.09246383861998
797,2574.7417001609815,2588.007422989986,1188.755512245805,1931.0815380554445,1649.5290177154163,1743.5323910071734,1409.4705959519315,500.3424586615555,15.010273759846665,0.0,339.1805110638005,135.09246383861998
798,2554.1807890617906,1730.9902713762885,1156.4053866392192,1932.4404654854445,1649.5290177154163,1764.2950799015439,1264.6082529238313,500.3424586615555,15.010273759846665,0.0,333.89370083782234,135.09246383861998
799,2545.36897001928,1731.9844684405216,1130.525286153948,1933.7993929154443,1729.785566843271,1686.7188290195115,1128.7577647434712,500.3424586615555,15.010273759846665,0.0,241.2896039427866,135.09246383861998
800,2558.097153080684,1745.9032273397881,1109.8212057657358,1935.1583203454443,1649.5290177154163,1627.5308214420322,1006.7602506439486,500.3424586615555,15.010273759846665,0.0,240.76627863097178,135.09246383861998
801,2552.222607052344,1740.9322420186215,1093.2579414551615,1936.5172477754445,1649.5290177154163,1672.059902878673,985.903885904609,500.3424586615555,15.010273759846665,0.0,237.83131508434465,135.09246383861998
802,2577.6789731751514,1732.9786655047549,1080.007330006709,1937.8761752054443,1649.5290177154163,2175.1313131605775,988.9784302473468,500.3424586615555,15.010273759846665,0.0,237.13948091427824,135.09246383861998
803,2570.825336142088,5195.5488282658325,1069.4068408479422,1939.2351026354443,1649.5290177154163,2296.036485523648,997.1772151613145,500.3424586615555,15.010273759846665,0.0,231.9312802347581,135.09246383861998
804,2562.9926081043004,5404.447566542617,1060.926449520929,1940.5940300654445,1649.5290177154163,2297.1184123727253,1003.3263038467901,1501.0273759846664,15.010273759846665,0.0,220.11384400471727,135.09246383861998
805,2562.0135170995777,4147.947088088168,1203.1455908155551,1941.9529574954443,1649.5290177154163,2301.0463708951374,998.2020632755604,1501.0273759846666,15.010273759846665,0.0,218.05394367562312,135.09246383861998
806,2559.076244085407,1701.1643594492887,1316.9209038512538,1943.3118849254442,1649.5290177154163,2394.199192540073,996.1523670470683,1501.0273759846666,15.010273759846665,0.0,223.51613030752256,135.09246383861998
807,2560.0553350901305,1701.1643594492887,1407.941154279815,1944.6708123554445,1649.5290177154163,2378.1246444318385,996.1523670470683,1501.0273759846666,15.010273759846665,0.0,243.55614038576346,135.09246383861998
808,3851.7028195233415,1701.1643594492887,1480.7573546226572,1946.0297397854445,1652.7976608462407,2459.4882509957833,1001.2766076182985,1501.0273759846666,15.010273759846665,0.0,255.2122153404784,135.09246383861998
809,10214.397472451263,1701.1643594492887,1539.0103148969308,1947.3886672154442,1649.5290177154163,2526.3546220538637,1005.3760000752819,1501.0273759846666,15.010273759846665,0.0,270.2838850829296,135.09246383861998
810,2580.616246189322,2196.8711526481725,1585.6126831163497,1948.7475946454445,2717.449285909714,2581.0569890082543,982.829341561871,1501.0273759846666,15.010273759846665,0.0,283.6863039528768,135.09246383861998
811,2584.5326102082154,2805.076922646442,1622.8945776918872,1950.1065220754444,2228.083855242739,2618.6213218675452,984.879037790363,1501.0273759846666,15.010273759846665,0.0,260.9489391586799,135.09246383861998
812,11064.395091702354,2709.7311336203097,1623.9063591245733,1951.4654495054444,1649.5290177154163,2379.688806530859,976.6802528763952,1501.0273759846666,15.010273759846665,0.0,228.46240420677051,135.09246383861998
813,12040.802361763686,1701.1643594492887,1624.7157842707315,1952.8243769354442,3400.5017989501807,2183.2701621881274,965.40692361969,1501.0273759846666,15.010273759846665,0.0,198.31247858746707,135.09246383861998
814,16543.508522145865,1701.1643594492887,1625.363324387658,1954.1833043654444,1649.5290177154163,2036.8526783420027,973.6057085336575,1501.0273759846666,15.010273759846665,0.0,168.20592645410468,135.09246383861998
815,16533.5795609708,3918.342044565311,2326.61299050132,1955.5422317954444,3642.725889102199,1900.4192603752956,985.903885904609,1501.0273759846666,15.010273759846665,0.0,145.6171094388152,135.09246383861998
816,9220.970666750256,5789.264590971726,2827.525053505542,2263.742361674991,1649.5290177154163,1838.147677040349,1000.2517595040522,1501.0273759846666,15.010273759846665,0.0,139.85502134964784,135.09246383861998
817,8482.167137819977,3392.9544244022527,2283.9641097312224,2433.3554434902303,4267.256989251906,1701.3644308061448,1013.5747849892497,1501.0273759846664,15.010273759846665,0.0,133.71366637278442,135.09246383861998
818,3138.5379993323604,2744.8167847956715,1754.0293722744352,2298.9297010381997,2427.1947058060073,2675.6486973074825,877.2699857945375,0.0,15.010273759846665,0.0,126.08357336684294,135.09246383861998
819,6916.7274663027965,3393.371508900934,1817.8409901553157,2786.48660152166,2167.175235151937,3397.2529601817873,405.83985324139826,0.0,15.010273759846665,0.0,0.0,135.09246383861998
820,2537.1781057797725,4795.440050432937,1084.2729034137747,1962.3368689454444,2234.7817674779994,879.5059107976496,564.1884094670013,0.0,15.010273759846665,0.0,0.0,100.0684917323111
821,2878.465866477737,5092.415181037144,1734.5245134292736,2183.210150233527,2568.710707847486,1114.443509820423,453.60338546983957,0.0,0.0,0.0,0.0,100.0684917323111
822,3135.3666781806883,4739.90793199646,1959.7517729204917,2319.362865183895,3239.5434636757245,1003.044453044133,400.35874428602096,0.0,0.0,0.0,0.0,100.0684917323111
823,3023.8585878270883,4145.992255876988,2022.5717913112107,2240.471887017827,2413.0879668341872,1035.2441620654881,440.2922251738849,0.0,0.0,0.0,0.0,100.0684917323111
824,2601.4044855457923,3299.856345711328,1817.3553232170611,2019.1598170504042,2490.2718262084704,1073.9003599372554,392.1672610269719,0.0,0.0,0.0,0.0,100.0684917323111
825,3002.3516278697275,3096.681036807276,2018.3057437445827,2243.984381047961,2246.302770001829,1538.3509402171885,375.7842945088738,0.0,0.0,0.0,0.0,100.0684917323111
826,3495.648332996302,3085.4154174682576,2143.2593750679252,2521.213285331073,2074.3235511679936,964.1588657115302,373.7364236941116,0.0,0.0,0.0,0.0,100.0684917323111
827,3799.574988078639,3073.4048131578093,2244.5083789697096,2697.2099679604125,2609.2501342668456,1307.5102602981578,373.7364236941116,0.0,0.0,0.0,0.0,100.0684917323111
828,3738.8534795750606,3840.202912382437,2270.241837841997,2692.5955032258903,3129.8887165428437,1687.348106346744,382.9518423605417,0.0,0.0,0.0,0.0,100.0684917323111
829,4373.772566767527,5603.178670130441,2584.7423081267993,3049.064329114467,3833.4215520537673,1510.0204931362164,362.47313421291915,0.0,0.0,0.0,0.0,100.0684917323111
830,3435.3398555377685,3304.4542465490254,2433.4474722031027,2555.1671752782895,3430.055151792195,1122.8377163629334,347.11410310220225,0.0,0.0,0.0,0.0,100.0684917323111
831,4019.2935769822243,3249.34327796009,2486.5941036122163,2883.391527288974,2002.2881980981117,1166.907300711112,389.0954548048285,0.0,0.0,0.0,0.0,100.0684917323111
832,3817.3380246890383,4384.142406887448,2687.730179208767,2807.6923383373646,2053.191777630211,1173.2029556179946,408.55022754506996,0.0,0.0,0.0,0.0,100.0684917323111
833,5216.622494616245,4401.39643700365,3100.9181613261826,3590.578288876396,1673.1321809985316,790.3920214674561,422.88532324840565,0.0,0.0,0.0,0.0,100.0684917323111
834,2589.968773748973,1025.968184840967,1238.853425636235,2148.6867772914443,1634.4186754638372,3357.928591964018,3076.2093539132657,0.0,0.0,0.0,0.0,100.0684917323111
835,2588.9911687865806,1675.7612465655172,1308.70092086268,2161.9974850304443,3931.3133256272267,3766.040138639956,3563.1713552141914,0.0,0.0,0.0,0.0,100.0684917323111
836,2607.080224801008,3677.609257670494,1438.0905431674064,2175.3081927694443,2824.116558650753,3566.677733255338,4537.957863041024,0.0,0.0,0.0,0.0,100.0684917323111
837,3052.63522837413,2084.348551972669,1469.0066476118984,2188.6189005084443,1634.4186754638372,2668.2401280358636,2766.762205996697,0.0,0.0,0.0,0.0,100.0684917323111
838,3199.3631023341413,2318.2705748471426,1522.8235701634214,2201.9296082474443,1634.4186754638372,3158.026134460738,3092.348760074177,0.0,0.0,0.0,0.0,100.0684917323111
839,4011.0403288255307,2994.196044718046,1535.4190201222887,2215.2403159864443,3223.75003048489,3783.8778275427894,3645.0861878046812,0.0,0.0,0.0,0.0,100.0684917323111
840,3822.8741919839754,5425.971742650125,1591.5260244845151,2228.551023725445,1966.6638053880836,4278.086737733078,3336.8816301829615,0.0,0.0,0.0,0.0,100.0684917323111
841,4503.805613834621,7274.821415080329,1670.5338469537726,2241.8617314644443,1634.4186754638372,4557.161107666348,3636.0357923862352,0.0,0.0,0.0,0.0,100.0684917323111
842,5040.584904551657,1028.8854849391812,1698.0148286822098,2255.1724392034444,2607.0860227406606,4455.414350943606,3628.7032212865834,0.0,0.0,0.0,0.0,100.0684917323111
843,4394.731867726934,1214.653925213755,1727.7858922213504,2268.4831469424444,1732.262055591795,4483.141469294716,3267.170563338445,0.0,0.0,0.0,0.0,100.0684917323111
844,4700.451587817004,1032.7752184034669,1679.694174196585,2281.7938546814444,1634.4186754638372,4996.853834234069,3603.0532092888975,0.0,0.0,0.0,0.0,100.0684917323111
845,5102.728512204008,1031.8027850373953,1590.3809835791635,2295.1045624204444,2592.4396845670094,4827.907266267496,3742.3600515058884,0.0,0.0,0.0,0.0,100.0684917323111
846,5272.484904120526,1030.830351671324,1558.3198382293199,2308.4152701594444,2663.7487708879726,4802.724646639966,3985.0327430552156,0.0,0.0,0.0,0.0,100.0684917323111
847,5695.428708738266,4376.987772787227,1523.968611068773,2321.7259778984444,1634.4186754638372,4465.568996204383,3545.4075306502227,0.0,0.0,0.0,0.0,100.0684917323111
848,5857.468763375713,4866.472323569212,1590.3809835791635,2335.036685637444,1634.4186754638372,4564.747179017086,3823.606431742158,0.0,0.0,0.0,0.0,100.0684917323111
849,6241.121837737047,9848.571632827863,1616.7169244022489,2348.347393376444,2196.7256027811245,4779.640578648063,3793.556821874945,0.0,0.0,0.0,0.0,100.0684917323111
850,2452.5946080602685,3064.170372916068,2665.4136707826187,2361.658101115444,1959.4411366103836,4317.162987484025,2712.242640117855,0.0,0.0,0.0,0.0,100.0684917323111
851,2478.4268564395115,3144.6568713975907,2679.585338017237,2368.981662115444,1959.4411366103836,4918.444992485017,3477.4944311662935,0.0,0.0,0.0,0.0,100.0684917323111
852,2751.292776417803,6437.257688669184,2696.793791087845,2376.3052231154443,1959.4411366103836,5164.705242200309,3776.8679304840457,0.0,15.010273759846665,0.0,0.0,100.0684917323111
853,4309.287236442652,6488.561625436165,2709.953196377133,2383.6287841154444,1959.4411366103836,4835.039550883275,3220.886978857915,0.0,15.010273759846665,0.0,0.0,100.0684917323111
854,5267.913405174689,5676.441728835783,2726.1493875024107,2390.9523451154446,1959.4411366103836,5024.827947497227,3771.3159940120822,0.0,15.010273759846665,0.0,0.0,100.0684917323111
855,5549.109656709467,1692.161668337925,2757.5295078076374,2398.2759061154443,1959.4411366103836,4870.216319689208,3478.8303563696495,0.0,15.010273759846665,0.0,0.0,100.0684917323111
856,7336.378457490335,1066.096433410314,2761.5785555889565,2405.5994671154444,1959.4411366103836,4496.23070076897,3036.143158674048,0.0,15.010273759846665,0.0,0.0,100.0684917323111
857,8285.040544518699,2083.52193668342,2750.4436741903282,2412.923028115444,1959.4411366103836,4167.666900402412,3229.4344897277174,0.0,15.010273759846665,0.0,0.0,100.0684917323111
858,9106.506678392412,4945.734699512245,2759.554031698297,2420.2465891154447,1959.4411366103836,4559.796250276311,3975.737695679301,0.0,15.010273759846665,0.0,0.0,100.0684917323111
859,9040.43198216807,7280.976279267108,2727.161649447741,2427.5701501154444,2121.0183457664352,4836.025625421054,4072.855477965343,0.0,15.010273759846665,0.0,0.0,100.0684917323111
860,9520.79581766429,8037.337742641465,2661.364623001299,2434.893711115444,1959.4411366103836,4413.708096275662,3691.090835425398,0.0,15.010273759846665,0.0,0.0,100.0684917323111
861,9620.85135728922,6394.872607489609,2562.1629523589713,2442.2172721154443,1959.4411366103836,4507.057203342662,3828.885990176096,0.0,15.010273759846665,0.0,0.0,100.0684917323111
862,8992.369857216425,1082.4493124321145,2554.0648567963326,2449.5408331154445,1959.4411366103836,4098.6367538303275,3213.998634071006,0.0,15.010273759846665,0.0,0.0,100.0684917323111
863,9145.576818486621,1079.8672789023567,2520.660212600447,2456.8643941154446,1959.4411366103836,3993.3344741290807,3557.4137065187288,0.0,15.010273759846665,0.0,0.0,100.0684917323111
864,9128.679351849201,5694.742624408261,2477.1329489512623,2464.1879551154443,1959.4411366103836,3866.898352974141,3175.8721004793283,0.0,15.010273759846665,0.0,0.0,100.0684917323111
865,8955.758738855224,5386.677548938218,2513.5743789831376,2471.5115161154445,3428.448711143421,1872.1561603780767,1226.4046555862526,0.0,15.010273759846665,0.0,0.0,100.0684917323111
866,9946.571715473885,5318.169917975502,2484.2187825685714,2478.835077115444,2824.402033930828,1879.1902921802996,1362.5580939777142,0.0,15.010273759846665,0.0,0.0,100.0684917323111
867,10112.730552880963,4006.837327480091,2463.973543661974,2486.1586381154443,3281.0186120716576,1781.7173229209225,1525.327994009613,0.0,15.010273759846665,0.0,0.0,100.0684917323111
868,9521.196239473607,3677.733284330374,2439.679256974057,2493.4821991154445,3336.442771345963,710.5195370395139,1566.2763965333606,0.0,15.010273759846665,0.0,0.0,100.0684917323111
869,9318.962206794982,1072.9818561563354,2260.5088926506696,2500.805760115444,3566.1782335945327,0.0,1360.510673851527,0.0,15.010273759846665,0.0,0.0,100.0684917323111
870,8642.4829352756,1063.514399880556,2093.48567167124,2508.1293211154443,3314.402643821206,0.0,1227.428365649346,0.0,15.010273759846665,0.0,0.0,100.0684917323111
871,8703.704297658242,4271.802819835429,2143.0865069924043,2515.452882115444,3852.12001861995,2218.8383706305026,1394.2931059336192,0.0,15.010273759846665,0.0,0.0,100.0684917323111
872,8629.395201739128,4429.549903620316,2165.3562697896614,2522.7764431154446,3043.0403778552522,2256.01878158511,1194.6696436303478,0.0,15.010273759846665,0.0,0.0,100.0684917323111
873,8984.671736730554,4617.17432571624,2183.5769848055993,2530.1000041154443,2816.072432850848,2257.023657556857,1402.4827864383687,0.0,15.010273759846665,0.0,0.0,100.0684917323111
874,8462.428726443217,5301.19288464394,2215.969367056155,2537.423565115444,3548.700610490623,2483.1207511997427,1542.7310650822055,0.0,15.010273759846665,0.0,0.0,100.0684917323111
875,8256.30630637967,5334.120372217053,2308.0852040811733,2544.747126115444,2908.692714113962,2821.7639536782003,1400.4353663121813,0.0,15.010273759846665,0.0,0.0,100.0684917323111
876,8297.413595229216,2132.5559170755255,2400.2010411061915,2552.0706871154443,3458.1805649809,2949.383202089963,1197.7407738196289,0.0,15.010273759846665,0.0,0.0,100.0684917323111
877,7985.167091611439,1068.678466940072,2460.9367578259844,2559.3942481154445,4328.95118319305,3056.9049310668015,1512.0197631893943,0.0,15.010273759846665,0.0,0.0,100.0684917323111
878,7813.032665337939,1765.5212892052762,2489.2800922952206,2566.7178091154447,4067.6684159771253,3130.2608770042707,1249.9499870374077,0.0,15.010273759846665,0.0,0.0,100.0684917323111
879,9494.597406291636,4900.38731441452,2732.1163320124797,3324.5550581077787,3239.7180966056976,3269.938637076987,1332.8705021479966,0.0,15.010273759846665,0.0,0.0,100.0684917323111
880,8449.369594464551,5070.8811228822215,6471.010914781352,5867.02423890276,3284.319651342103,3542.2600254201975,1607.2247990571088,0.0,15.010273759846665,0.0,0.0,100.0684917323111
881,7613.054391760661,4539.966380227672,5231.227833116705,5090.8028199309365,1100.753409055422,1785.9472519189521,1462.9137114700065,0.0,15.010273759846665,0.0,0.0,100.0684917323111
882,9368.6305415239,6122.115190442342,5602.883352682715,5933.910593376276,1862.2571510995201,1836.435301591193,1645.7779254037575,0.0,15.010273759846665,0.0,0.0,100.0684917323111
883,10468.156873906082,4086.5414053350637,5745.780015524249,5920.711748612052,2009.7250327998217,1081.4628378876796,1278.040000679841,0.0,15.010273759846665,0.0,0.0,100.0684917323111
884,11437.47048543033,5949.876150505496,5512.453571300918,5754.364668172579,1509.588765276458,1661.4883387734274,1537.2650951573562,0.0,15.010273759846665,0.0,0.0,100.0684917323111
885,9139.06669986046,1069.8331759032458,5241.540254229618,5163.273960168812,1929.4918420788156,1663.8366201535314,1817.5899066272273,0.0,15.010273759846665,0.0,0.0,100.0684917323111
886,10425.997006605816,1557.9173712249014,4941.578107377596,5423.621658438463,2264.7982915047296,1746.0264684571803,1458.894717757177,0.0,15.010273759846665,0.0,0.0,100.0684917323111
887,10768.825697720606,2517.099003648634,4570.147384870847,5236.222053721994,2013.721811243917,1591.0398973703,1768.3572336450634,0.0,15.010273759846665,0.0,0.0,100.0684917323111
